Epoch,PRN,PR_Residual
536,15,-4.341725
536,17,-1.904615
536,19,-5.459915
536,24,-10.207075
536,28,3.509763
537,2,-1.504375
537,6,-3.290948
537,12,-12.582542
537,13,1.360893
537,14,4.023837
537,15,-3.53574
537,17,-4.952624
537,19,-9.044996
537,24,-12.674809
537,28,1.009306
538,2,-2.122561
538,6,-4.04817
538,12,-12.015002
538,13,1.127263
538,14,3.213823
538,17,-5.283269
538,19,-9.343494
538,24,-12.557505
538,28,0.249805
539,2,-3.903526
539,6,-5.11362
539,12,-11.090646
539,14,2.662022
539,17,-4.472214
539,19,-8.868816
539,24,-12.477315
539,28,-0.082019
540,2,-5.068502
540,6,-7.387722
540,12,-11.224035
540,13,-0.206157
540,14,0.751877
540,15,-3.489348
540,17,-6.654404
540,19,-11.218018
540,24,-13.619871
540,28,-2.309941
541,2,-6.049468
541,6,-8.768444
541,12,-12.765527
541,13,-0.313541
541,14,0.607197
541,15,-3.960315
541,17,-7.781078
541,19,-13.036127
541,24,-15.674406
541,28,-2.908557
542,2,-6.999635
542,6,-7.833031
542,12,-8.643037
542,13,-2.934476
542,14,0.152999
542,15,-4.832773
542,17,-4.399299
542,19,-8.954916
542,24,-11.883814
542,28,-2.208191
543,2,-4.484267
543,6,-6.771498
543,12,-8.435292
543,13,0.017484
543,15,-2.181485
543,17,-6.090371
543,19,-9.609384
543,24,-10.791885
543,28,-2.910285
544,2,-3.346472
544,6,-7.951979
544,12,-11.096126
544,13,3.150644
544,14,-1.260581
544,15,-0.119298
544,17,-9.95504
544,19,-13.577133
544,24,-13.315556
544,28,-4.639759
545,2,9.330159
545,6,0.983554
545,12,-11.438546
545,13,14.381923
545,14,0.885976
545,15,8.353966
545,17,-12.691269
545,19,-12.186661
545,24,-7.833307
545,28,-2.515703
546,2,11.836926
546,6,1.854234
546,12,-11.367474
546,13,17.519525
546,17,-14.702785
546,19,-13.175158
546,24,-6.923904
546,28,-3.432189
547,2,10.923863
547,6,2.965621
547,12,-8.714098
547,13,14.82141
547,15,9.528644
547,17,-11.263118
547,19,-9.518283
547,24,-4.377729
548,2,9.399704
548,6,4.026109
548,12,-6.079145
548,13,11.191906
548,15,7.011258
548,19,-5.382686
548,24,-2.001106
548,28,-0.091001
549,2,7.435652
549,6,2.905084
549,12,-5.533111
549,13,9.16611
549,15,5.586099
549,19,-4.990154
549,24,-2.320218
550,2,1.823372
550,6,-2.511473
550,12,-10.228371
550,14,1.295404
550,19,-9.899502
550,24,-9.55855
550,28,-1.531709
551,2,-2.011078
551,6,-6.090412
551,12,-12.389657
551,19,-12.61139
551,24,-13.529457
552,2,-2.623878
552,6,-7.063426
552,12,-12.607576
552,13,3.478522
552,19,-13.580284
552,24,-14.182979
553,2,-2.293686
553,6,-7.826427
553,12,-11.469344
553,13,4.757505
553,17,-11.236723
553,19,-14.510209
553,24,-13.349317
553,28,-5.210052
554,2,-4.271602
554,6,-9.794336
554,12,-12.1292
554,17,-11.8497
554,19,-15.887557
554,24,-15.031627
554,28,-6.112922
555,2,-7.214173
555,6,-12.961195
555,12,-13.911175
555,13,2.215354
555,17,-13.257647
555,19,-18.642956
555,24,-18.328779
555,28,-7.515854
556,2,-8.941343
556,6,-14.348993
556,12,-14.850948
556,13,0.902168
556,17,-13.287777
556,19,-19.515798
556,24,-20.010559
556,28,-7.698616
557,2,-10.427843
557,6,-15.479606
557,12,-15.746612
557,13,-0.289265
557,14,-2.881524
557,17,-13.218054
557,19,-20.210323
557,24,-21.513761
557,28,-7.732948
558,2,-11.911452
558,6,-16.712321
558,12,-15.566082
558,13,-1.408969
558,17,-13.190595
558,19,-20.585326
558,24,-22.092556
559,2,-11.6632
559,6,-16.38367
559,12,-16.616348
559,13,-1.304576
559,19,-20.787016
559,24,-22.859598
560,2,-11.308301
560,6,-15.904453
560,12,-17.017686
560,13,-1.20683
560,17,-12.856367
560,19,-20.579017
560,24,-22.974872
561,2,-11.092793
561,6,-15.863907
561,12,-17.553936
561,13,-0.876862
561,17,-13.150575
561,19,-20.950441
561,24,-23.387374
562,2,-11.370918
562,6,-16.715989
562,12,-18.128898
562,13,-0.420401
562,17,-14.249624
562,19,-22.20397
562,24,-24.241634
563,2,-11.475885
563,6,-16.752229
563,12,-18.722596
563,13,-0.524359
563,17,-14.234969
563,19,-22.41879
563,24,-24.802257
563,28,-7.591587
564,2,-11.653609
564,6,-17.067302
564,12,-19.368926
564,17,-14.58916
564,19,-23.001793
564,24,-25.518503
565,2,-12.677426
565,6,-17.949045
565,12,-20.928317
565,13,-1.131117
565,14,-1.404317
565,17,-14.825485
565,19,-24.044022
565,24,-27.425595
565,28,-7.492327
566,2,-13.685917
566,6,-18.328942
566,12,-21.769179
566,17,-14.162147
566,19,-24.043077
566,24,-28.524004
566,28,-6.874548
567,2,-14.290412
567,6,-18.601973
567,12,-22.064996
567,17,-13.813743
567,19,-24.01689
567,24,-29.01114
567,28,-6.643334
568,2,-15.485704
568,6,-19.423196
568,12,-23.384324
568,13,-4.018778
568,17,-13.682968
568,19,-24.705793
568,24,-30.72381
568,28,-6.329267
569,2,-16.425727
569,6,-20.143699
569,12,-24.021709
569,13,-4.757479
569,17,-13.655204
569,19,-25.181637
569,24,-31.738976
569,28,-6.332931
570,6,-19.917312
570,12,-23.846348
570,13,-4.922685
570,17,-13.313889
570,19,-24.805556
570,24,-31.49588
570,28,-6.104105
571,2,-16.480265
571,6,-20.063823
571,12,-25.046416
571,13,-4.874094
571,14,1.030322
571,17,-13.566208
571,19,-25.455467
571,24,-32.629867
571,28,-5.798651
572,2,-15.890002
572,6,-19.964539
572,12,-26.414044
572,14,1.50288
572,17,-14.379307
572,19,-26.447142
572,24,-33.674513
572,28,-5.663927
573,2,-15.82638
573,6,-20.201796
573,12,-27.328044
573,13,-3.577045
573,14,1.68034
573,17,-14.96865
573,19,-27.252676
573,24,-34.546593
573,28,-5.727335
574,2,-16.72544
574,6,-19.852398
574,12,-27.584554
574,17,-13.174315
574,19,-26.017776
574,24,-34.862734
574,28,-4.364988
575,2,-21.571671
575,6,-23.175337
575,12,-33.769541
575,13,-9.488993
575,19,-29.171436
575,24,-42.558208
575,28,-2.786639
576,2,-24.334451
576,6,-24.833471
576,12,-38.406044
576,19,-31.103245
576,24,-47.853324
576,28,-1.145585
577,2,-27.397844
577,6,-23.786372
577,12,-42.616602
577,17,-6.75673
577,19,-28.574576
577,24,-51.955201
577,28,4.484866
578,2,-26.15656
578,6,-25.740268
578,12,-41.403651
578,13,-13.891987
578,14,10.158311
578,17,-11.567217
578,19,-32.067389
578,24,-51.227075
578,28,0.188053
579,2,-25.94479
579,6,-28.153317
579,12,-37.949977
579,14,5.068943
579,17,-15.450035
579,19,-34.31236
579,24,-48.895337
579,28,-4.70176
580,2,-19.52655
580,6,-31.87098
580,12,-41.543728
580,13,3.13956
580,14,-2.099256
580,15,-8.164222
580,17,-30.914399
580,19,-47.271599
580,24,-51.804321
580,28,-14.193287
581,2,-17.875805
581,6,-37.29998
581,12,-46.366517
581,13,11.60969
581,17,-42.780261
581,19,-58.90931
581,24,-57.461377
581,28,-21.645318
582,2,-17.680175
582,6,-36.454678
582,12,-46.185886
582,14,-6.469715
582,15,-1.646395
582,17,-41.620027
582,19,-57.754707
582,24,-56.969651
582,28,-20.655353
583,2,-19.312139
583,6,-39.783733
583,12,-48.497356
583,13,11.978631
583,17,-45.163903
583,19,-62.173136
583,24,-60.472535
583,28,-23.208213
584,2,-22.583838
584,6,-45.267704
584,12,-52.657105
584,14,-10.220577
584,15,-1.0692
584,17,-50.240797
584,19,-69.072348
584,24,-66.696556
584,28,-26.794924
585,2,-27.516912
585,6,-55.978646
585,12,-60.275421
585,13,16.022521
585,14,-15.658988
585,15,1.289226
585,17,-62.112397
585,19,-83.671152
585,24,-78.070336
585,28,-35.225118
586,2,-31.769448
586,6,-67.256556
586,12,-69.339286
586,13,21.227695
586,14,-21.466549
586,15,4.797722
586,17,-76.034922
586,19,-100.360671
586,24,-90.745341
586,28,-44.520642
587,6,-75.954986
587,12,-75.414211
587,13,24.255359
587,14,-26.033245
587,15,6.972647
587,17,-85.837141
587,19,-112.280155
587,24,-99.839719
587,28,-51.510852
588,2,-38.663956
588,6,-82.985001
588,12,-80.030983
588,13,26.884296
588,15,9.034495
588,17,-93.880365
588,19,-121.887241
588,24,-106.895332
588,28,-57.359881
589,6,-85.733967
589,12,-81.48283
589,13,27.235217
589,15,9.35542
589,17,-96.393666
589,19,-125.09247
589,24,-109.425465
589,28,-59.408275
590,6,-85.4674
590,12,-80.445408
590,17,-95.415414
590,19,-123.964849
590,24,-108.465623
590,28,-59.141184
591,2,-40.628986
591,6,-85.520592
591,12,-81.021079
591,14,-31.113742
591,15,8.788348
591,17,-95.46659
591,19,-124.217102
591,24,-108.987034
591,28,-58.937021
592,2,-39.816589
592,6,-84.631748
592,12,-81.994082
592,13,26.925393
592,14,-30.029862
592,15,8.589904
592,17,-95.218047
592,19,-124.061957
592,24,-109.348697
592,28,-57.983266
593,2,-38.333842
593,6,-84.007153
593,12,-84.188628
593,13,28.785388
593,14,-29.058878
593,15,9.24533
593,17,-96.477227
593,19,-125.444575
593,24,-110.718788
593,28,-57.532085
594,2,-37.275074
594,6,-83.680868
594,12,-86.352312
594,13,30.271048
594,14,-28.171699
594,17,-97.64212
594,19,-126.863954
594,24,-112.256834
594,28,-57.160154
595,2,-36.208808
595,6,-83.220857
595,12,-87.530323
595,13,31.589466
595,14,-27.681654
595,17,-98.478686
595,19,-127.663369
595,24,-112.875526
595,28,-56.959837
596,2,-35.453626
596,6,-83.014196
596,12,-88.685011
596,13,32.668815
596,14,-27.296379
596,15,10.725862
596,17,-99.303354
596,19,-128.540459
596,24,-113.628095
596,28,-56.867615
597,2,-34.810906
597,6,-82.316846
597,12,-88.131174
597,13,32.986577
597,17,-98.957205
597,19,-127.846621
597,24,-112.735993
597,28,-56.597187
598,2,-33.959655
598,6,-80.94047
598,12,-87.037168
598,13,32.912953
598,17,-97.70838
598,19,-126.107453
598,24,-111.098579
598,28,-55.72561
599,2,-32.900561
599,6,-79.571013
599,12,-86.063299
599,15,11.601415
599,17,-96.772123
599,19,-124.62201
599,24,-109.520473
599,28,-54.99612
600,2,-32.204244
600,6,-78.780664
600,12,-85.938506
600,14,-25.872229
600,17,-96.396188
600,19,-124.027243
600,24,-108.966504
600,28,-54.48159
601,2,-31.692401
601,6,-78.694668
601,12,-86.367535
601,13,34.291153
601,14,-25.873339
601,17,-96.999598
601,19,-124.543147
601,24,-109.17168
601,28,-54.619465
602,2,-31.973769
602,6,-80.167835
602,12,-87.832702
602,13,35.45722
602,14,-26.652032
602,15,13.123542
602,17,-99.217497
602,19,-127.081198
602,24,-110.980964
602,28,-55.945346
603,2,-32.603606
603,6,-82.173813
603,12,-88.899122
603,13,36.59858
603,14,-28.06817
603,15,14.199131
603,17,-101.79201
603,19,-129.911798
603,24,-112.689397
603,28,-57.885802
604,2,-33.034993
604,6,-83.835244
604,12,-90.176516
604,13,37.71226
604,14,-29.078756
604,17,-104.092773
604,19,-132.507375
604,24,-114.426155
604,28,-59.422277
605,2,-32.9283
605,6,-84.646226
605,12,-90.81901
605,13,38.78313
605,14,-29.779214
605,15,15.999181
605,17,-105.649933
605,19,-134.066276
605,24,-115.199878
605,28,-60.424634
606,2,-32.361143
606,6,-83.962557
606,12,-90.159377
606,14,-29.696603
606,15,16.333231
606,17,-105.209821
606,19,-133.277592
606,24,-114.235354
606,28,-60.147766
607,2,-31.689922
607,6,-83.323085
607,12,-89.60876
607,14,-29.680678
607,17,-104.999374
607,19,-132.697146
607,24,-113.356156
607,28,-59.982276
608,2,-31.75704
608,6,-83.322148
608,12,-88.6502
608,13,39.287728
608,14,-30.162522
608,15,17.148693
608,17,-104.783007
608,19,-132.20406
608,24,-112.497425
608,28,-60.258673
609,2,-32.222976
609,6,-84.822065
609,12,-89.254324
609,13,40.150848
609,14,-31.329962
609,17,-106.688986
609,19,-134.236537
609,24,-113.592396
609,28,-61.778983
610,2,-31.936269
610,6,-85.006748
610,12,-89.560852
610,13,40.847475
610,14,-31.573402
610,17,-107.415567
610,19,-134.890561
610,24,-113.82494
610,28,-62.157122
611,2,-32.143704
611,6,-86.252254
611,12,-90.497253
611,13,41.878628
611,14,-32.420017
611,17,-109.294
611,19,-136.92853
611,24,-115.069058
611,28,-63.408422
612,2,-32.090031
612,6,-86.251944
612,12,-90.113787
612,14,-32.661418
612,17,-109.312107
612,19,-136.796543
612,24,-114.689137
612,28,-63.577206
613,2,-32.195299
613,6,-86.478808
613,12,-89.956585
613,14,-32.942465
613,17,-109.514294
613,19,-136.951793
613,24,-114.619726
613,28,-63.854901
614,2,-32.619033
614,6,-86.998848
614,13,41.957122
614,14,-33.236156
614,17,-109.789195
614,19,-137.341716
614,24,-114.913723
614,28,-64.2046
615,2,-32.36123
615,6,-86.758146
615,12,-89.954769
615,14,-33.142776
615,17,-109.727013
615,19,-137.18138
615,24,-114.691526
615,28,-64.083576
616,2,-32.979086
616,6,-87.74476
616,12,-90.297018
616,13,42.225336
616,14,-33.715888
616,17,-110.540901
616,19,-138.202765
616,24,-115.427786
616,28,-64.835337
617,2,-32.87401
617,6,-87.863197
617,12,-90.099946
617,13,42.538802
617,17,-110.848605
617,19,-138.373892
617,24,-115.236951
617,28,-65.149342
618,2,-33.645631
618,6,-88.518365
618,12,-89.835437
618,13,41.995389
618,14,-34.434752
618,17,-110.830755
618,19,-138.502825
618,24,-115.370997
618,28,-65.519754
619,6,-89.091907
619,14,-34.778833
619,15,20.224603
619,17,-110.833476
619,19,-138.635301
619,24,-115.502787
619,28,-65.843937
620,2,-34.815624
620,6,-89.590291
620,12,-89.509562
620,13,41.271376
620,17,-110.937646
620,19,-138.839613
620,24,-115.652253
620,28,-66.159056
621,2,-34.721705
621,6,-89.162148
621,12,-89.179609
621,17,-110.308167
621,19,-138.137305
621,24,-115.176613
621,28,-65.730221
622,2,-33.574242
622,6,-87.117172
622,12,-88.53355
622,14,-33.439497
622,17,-108.41198
622,19,-135.881378
622,24,-113.656981
622,28,-63.987615
623,2,-34.949644
623,6,-88.93122
623,12,-89.133433
623,13,40.44251
623,15,19.370974
623,17,-109.584329
623,19,-137.538627
623,24,-115.066272
623,28,-65.193521
624,2,-36.755846
624,6,-89.870755
624,12,-87.134142
624,17,-108.414968
624,19,-136.389089
624,24,-114.016066
624,28,-65.742336
625,2,-37.122584
625,6,-89.171794
625,12,-85.801955
625,13,37.096225
625,15,17.723951
625,17,-106.587648
625,19,-134.433042
625,24,-112.688315
625,28,-64.909338
626,2,-29.535211
626,6,-74.242275
626,12,-75.655791
626,13,33.319359
626,14,-27.681154
626,15,15.204536
626,17,-91.106011
626,19,-114.993131
626,24,-97.181366
626,28,-53.627071
627,2,-20.947408
627,6,-59.62361
627,12,-64.386581
627,14,-22.106912
627,15,15.040594
627,17,-77.392252
627,19,-96.448224
627,24,-80.534292
627,28,-44.045347
628,2,-2.663218
628,6,-37.386679
628,12,-56.278058
628,14,-12.162974
628,15,19.178368
628,17,-64.760546
628,19,-76.934254
628,24,-61.892438
628,28,-30.528655
629,2,10.910964
629,6,-16.18339
629,12,-47.344533
629,14,-0.64403
629,17,-47.262427
629,19,-54.27131
629,24,-44.030911
629,28,-14.846629
630,2,14.456898
630,6,-1.14451
630,12,-33.319445
630,13,26.076438
630,14,7.42463
630,17,-25.599444
630,19,-29.306001
630,24,-26.111184
630,28,-1.461303
631,2,19.500266
631,6,11.50148
631,12,-20.960449
631,15,7.519632
631,17,-10.160799
631,19,-9.96334
631,24,-10.030035
631,28,7.854846
632,2,7.013603
632,6,-3.279132
632,12,-19.738995
632,13,15.668763
632,14,2.289084
632,15,6.921503
632,17,-17.33804
632,19,-19.766941
632,24,-16.648882
632,28,-3.277808
633,2,-2.913914
633,6,-6.933296
633,12,-6.964525
633,13,2.872394
633,17,-8.27647
633,19,-10.544752
633,24,-9.011238
633,28,-4.906309
634,2,-12.201927
634,6,-11.256464
634,12,-17.506281
634,13,-7.067477
634,17,-3.850196
634,19,-12.936696
634,24,-21.993609
634,28,0.579891
635,2,51.161875
635,6,31.30191
635,12,-41.93643
635,13,51.813647
635,17,-23.276405
635,19,-18.833109
635,24,-14.390845
635,28,17.46074
636,2,69.593156
636,6,55.546715
636,12,-55.696397
636,15,16.715131
636,17,-9.991248
636,19,-5.922129
636,24,-14.402429
636,28,41.819165
637,2,33.238878
637,6,3.069175
637,12,-43.322572
637,13,52.471606
637,14,5.184763
637,15,30.080857
637,17,-45.564425
637,19,-44.586087
637,24,-28.78277
637,28,-7.381826
638,2,-17.213425
638,6,-46.128181
638,12,-36.637995
638,13,22.21188
638,14,-23.845233
638,15,15.516872
638,17,-56.935369
638,19,-67.93996
638,24,-50.777963
638,28,-38.008837
639,2,-64.296574
639,6,-81.029498
639,12,-18.850077
639,13,-18.077434
639,14,-43.973184
639,15,-6.968998
639,17,-47.990678
639,19,-68.546438
639,24,-57.77223
639,28,-55.136504
640,2,-60.006734
640,6,-66.305878
640,12,-35.702856
640,14,-19.178466
640,17,-31.376036
640,19,-58.026993
640,24,-67.042832
640,28,-31.431398
641,2,-40.928261
641,6,-42.838593
641,12,-37.720045
641,17,-18.945736
641,19,-41.803778
641,24,-56.783403
641,28,-13.073921
642,2,-44.488649
642,6,-43.604861
642,12,-35.332888
642,17,-15.045145
642,19,-38.638807
642,24,-55.825368
642,28,-12.079598
643,2,-45.284384
643,6,-43.943841
643,12,-33.450173
643,17,-14.298692
643,19,-37.595559
643,24,-54.472685
643,28,-12.597876
644,2,-37.024105
644,6,-40.288031
644,12,-32.372605
644,14,-5.13959
644,17,-19.481999
644,19,-39.313252
644,24,-50.282916
644,28,-14.667584
645,2,-34.078631
645,6,-37.960993
645,12,-31.197414
645,14,-5.010217
645,17,-19.542931
645,19,-38.075863
645,24,-47.779202
645,28,-14.234963
646,2,-33.094576
646,6,-35.954439
646,12,-29.474902
646,14,-4.212924
646,15,-18.427732
646,17,-17.374943
646,19,-35.278657
646,24,-45.39755
646,28,-12.826848
647,2,-30.382298
647,6,-31.960886
647,12,-28.430113
647,13,-14.106007
647,14,-1.789947
647,15,-18.737039
647,17,-14.366443
647,19,-31.429863
647,24,-42.566014
647,28,-9.769571
648,2,-28.264223
648,6,-28.620509
648,12,-28.072057
648,14,0.638388
648,15,-19.431647
648,17,-11.700152
648,19,-28.293615
648,24,-40.691406
648,28,-6.894883
649,2,-26.961086
649,6,-29.1068
649,12,-28.680638
649,14,-0.524775
649,17,-14.365238
649,19,-30.460833
649,24,-41.032919
649,28,-8.448509
650,2,-24.277671
650,6,-28.252369
650,12,-29.033722
650,14,-1.148565
650,17,-16.677484
650,19,-31.808359
650,24,-40.385145
650,28,-9.331123
