Epoch,PRN,Raw_Pseudorange,CN0,Elevation
527,24,20963615.594574,24.2,0.995231
527,28,22918085.543937,25.6,0.530659
528,2,22214243.558113,20.5,0.671996
528,6,20978398.005576,25.7,0.992682
528,12,22763637.819875,27.1,0.488366
528,14,23728945.841209,23.6,0.33562
528,17,22541347.697691,37.4,0.629496
528,19,20601233.920312,33.1,1.062922
528,24,20963506.111908,37.2,0.995281
528,28,22918456.936921,24.7,0.530575
529,2,22213744.412085,21.8,0.672138
529,6,20978109.919931,27.2,0.99278
529,12,22763115.290555,31.6,0.488465
529,14,23729487.879873,22.8,0.33553
529,17,22541829.777407,35.6,0.629383
529,19,20601533.121745,35.2,1.062788
529,24,20963397.903108,43.1,0.995331
529,28,22918772.62881,26.3,0.530489
530,2,22213247.377533,21.5,0.672278
530,6,20977847.032401,35.8,0.992879
530,12,22762605.953599,32.1,0.488565
530,17,22542316.359278,32.6,0.629272
530,19,20601831.433217,39.9,1.062656
530,24,20963295.400529,43.3,0.995381
530,28,22919143.201634,26.3,0.530404
531,6,20977582.399849,39.7,0.992977
531,12,22762090.107713,33.4,0.488666
531,13,25046183.362437,16.0,0.129572
531,17,22542762.543895,37.8,0.629165
531,19,20602130.111144,35.9,1.062529
531,24,20963197.155803,41.0,0.995431
531,28,22919496.743045,25.9,0.530323
532,6,20977319.564669,38.6,0.993077
532,12,22761588.344152,32.8,0.488768
532,15,25213324.339982,26.4,0.140679
532,17,22543238.707987,40.6,0.629054
532,19,20602433.901985,37.4,1.062396
532,24,20963088.72015,39.4,0.995483
532,28,22919842.780863,25.5,0.530239
533,6,20977061.039693,40.4,0.993174
533,12,22761077.995084,31.4,0.488869
533,13,25047234.720605,20.2,0.129376
533,15,25213853.674887,33.6,0.1406
533,17,22543716.774152,39.3,0.628944
533,19,20602738.373384,36.9,1.062265
533,24,20962992.377498,42.0,0.995533
533,28,22920169.152286,32.1,0.530155
534,6,20976801.258302,38.8,0.993271
534,12,22760563.684816,31.8,0.48897
534,13,25047778.678793,28.8,0.129277
534,14,23731891.560115,24.8,0.335087
534,17,22544196.271235,39.9,0.628833
534,19,20603046.107974,35.9,1.062134
534,24,20962891.183685,39.7,0.995584
534,28,22920534.734347,30.4,0.530069
535,2,22210721.685368,18.1,0.672979
535,6,20976542.698426,40.2,0.993368
535,12,22760057.4889,27.0,0.489071
535,13,25048398.80718,32.6,0.129177
535,14,23732371.074649,34.8,0.334997
535,17,22544678.508002,38.4,0.628723
535,19,20603346.35642,36.3,1.062003
535,24,20962790.61808,36.4,0.995635
535,28,22920881.452723,31.3,0.529985
536,6,20976279.549142,40.7,0.993465
536,12,22759543.719589,34.7,0.489172
536,13,25049005.359299,24.6,0.129079
536,14,23732867.009837,32.6,0.334906
536,15,25215477.714301,21.0,0.140367
536,17,22545161.233376,36.3,0.62861
536,19,20603655.818581,37.2,1.06187
536,24,20962684.259003,40.6,0.995686
536,28,22921245.778369,29.1,0.529899
537,2,22209629.197036,22.4,0.673256
537,6,20976021.006716,40.2,0.99356
537,12,22759031.852353,34.0,0.489272
537,13,25049732.841426,22.2,0.128976
537,14,23733359.734185,31.4,0.334816
537,15,25216004.92028,23.4,0.140287
537,17,22545641.67277,34.3,0.628501
537,19,20603958.771812,37.3,1.061741
537,24,20962578.912039,41.0,0.995736
537,28,22921600.01779,28.6,0.529813
538,2,22209141.550702,24.2,0.6734
538,6,20975760.89377,40.2,0.993658
538,12,22758519.025354,28.3,0.489375
538,13,25050241.393122,22.6,0.128881
538,14,23733860.503083,31.3,0.334726
538,17,22546127.155278,25.4,0.628388
538,19,20604264.080821,36.4,1.061607
538,24,20962477.683326,39.9,0.995789
538,28,22921945.47975,29.3,0.529728
539,2,22208640.48515,26.7,0.673539
539,6,20975496.662573,41.2,0.993756
539,12,22758015.865775,27.8,0.489475
539,14,23734351.761613,31.4,0.334637
539,17,22546635.200917,23.6,0.628278
539,19,20604564.364168,35.8,1.061476
539,24,20962375.651902,36.6,0.995838
539,28,22922313.818946,29.6,0.529643
540,2,22208097.469274,28.1,0.673679
540,6,20975231.872969,39.6,0.993852
540,12,22757492.027689,27.9,0.489575
540,13,25051439.769375,19.8,0.128682
540,14,23734869.108218,33.6,0.334545
540,15,25217412.664245,27.3,0.140056
540,17,22547082.100994,24.3,0.628164
540,19,20604868.556364,34.2,1.061342
540,24,20962278.140086,34.2,0.995889
540,28,22922684.566272,27.4,0.529556
541,2,22207569.79214,27.3,0.673819
541,6,20974970.992214,34.4,0.993949
541,12,22756995.830748,27.7,0.489675
541,13,25052125.946837,23.2,0.128583
541,14,23735366.718627,30.0,0.334454
541,15,25217920.168928,25.1,0.139978
541,17,22547591.699702,24.1,0.628052
541,19,20605171.893499,29.4,1.06121
541,24,20962174.049537,33.7,0.995939
541,28,22923049.973832,30.1,0.52947
542,2,22207059.984028,29.3,0.673961
542,6,20974705.818705,31.3,0.994047
542,12,22756488.116662,33.6,0.489777
542,13,25052707.981399,23.8,0.128486
542,14,23735866.004257,23.9,0.334366
542,15,25218420.047865,24.6,0.139902
542,17,22548049.610866,29.8,0.627942
542,19,20605488.929055,36.4,1.061078
542,24,20962074.653097,34.6,0.995991
542,28,22923392.172602,29.1,0.529386
543,2,22206535.936539,25.7,0.674101
543,6,20974453.087202,37.5,0.994145
543,12,22755976.668231,30.4,0.489879
543,13,25053276.073238,22.5,0.128386
543,15,25218913.505122,23.9,0.139824
543,17,22548522.686269,36.1,0.627832
543,19,20605780.923548,33.1,1.060949
543,24,20961970.632349,40.1,0.996041
543,28,22923758.819127,23.3,0.529303
544,2,22206040.978564,25.0,0.674244
544,6,20974189.27481,38.4,0.994243
544,12,22755470.92602,30.7,0.489978
544,13,25053926.024048,23.0,0.128289
544,14,23736879.006847,21.7,0.334187
544,15,25219386.283872,25.0,0.139748
544,17,22549035.63542,22.4,0.627719
544,19,20606095.393922,32.9,1.060814
544,24,20961882.491299,36.3,0.996091
544,28,22924141.956107,20.9,0.529217
545,2,22205525.115227,24.6,0.67438
545,6,20973929.126964,37.2,0.994337
545,12,22754947.855743,30.2,0.49008
545,13,25054573.950632,25.2,0.128187
545,14,23737355.450142,23.4,0.334096
545,15,25219919.09137,21.5,0.139668
545,17,22549488.992076,32.4,0.627609
545,19,20606402.1513,36.4,1.060685
545,24,20961774.631503,33.9,0.996142
545,28,22924481.676946,25.8,0.529131
546,2,22204984.629633,24.3,0.674521
546,6,20973674.353785,38.8,0.994435
546,12,22754437.05297,35.2,0.490183
546,13,25055167.903694,27.3,0.128089
546,17,22549972.607411,36.7,0.627499
546,19,20606712.800076,37.5,1.060554
546,24,20961673.071236,41.1,0.996194
546,28,22924790.825004,21.8,0.529046
547,2,22204472.116738,28.4,0.674666
547,6,20973411.86761,40.0,0.994534
547,12,22753923.33601,33.3,0.490285
547,13,25055739.119121,25.2,0.127995
547,15,25220867.510704,33.7,0.139519
547,17,22550443.100182,25.7,0.627386
547,19,20607012.420314,38.1,1.060419
547,24,20961565.263791,42.3,0.996246
548,2,22203969.096761,29.9,0.674808
548,6,20973156.169569,39.3,0.994631
548,12,22753415.22057,32.6,0.490387
548,13,25056298.276448,22.8,0.127898
548,15,25221361.002862,32.3,0.139443
548,19,20607320.032753,36.1,1.060287
548,24,20961467.263368,42.2,0.996297
548,28,22925535.670098,20.1,0.528877
549,2,22203456.025459,24.8,0.674948
549,6,20972900.035273,39.6,0.994728
549,12,22752903.96409,32.4,0.490488
549,13,25056895.038994,23.8,0.127799
549,15,25221876.517194,29.6,0.139366
549,19,20607634.101772,36.9,1.060154
549,24,20961369.105893,39.9,0.996347
550,2,22202952.464526,25.5,0.675086
550,6,20972645.890302,40.4,0.994821
550,12,22752392.899563,29.2,0.490589
550,14,23739932.6379,19.4,0.333644
550,19,20607938.171816,38.0,1.060021
550,24,20961267.85973,34.5,0.996399
550,28,22926261.738757,18.8,0.528702
551,2,22202436.758241,26.9,0.675228
551,6,20972388.604292,40.1,0.99492
551,12,22751883.475357,30.5,0.490691
551,19,20608248.087683,37.3,1.059891
551,24,20961167.067272,39.9,0.996449
552,2,22201936.774602,28.6,0.675367
552,6,20972135.645935,39.2,0.995017
552,12,22751369.706046,31.7,0.490793
552,13,25058725.95074,23.9,0.127502
552,19,20608552.454381,37.8,1.059762
552,24,20961070.899122,35.6,0.9965
553,2,22201426.408084,26.1,0.675508
553,6,20971883.088934,33.8,0.995114
553,12,22750866.232364,30.2,0.490894
553,13,25059329.920226,23.3,0.127403
553,17,22553349.468847,40.2,0.626722
553,19,20608862.317897,38.3,1.059631
553,24,20960979.651934,36.9,0.99655
553,28,22927382.234689,19.9,0.528451
554,2,22200938.79665,27.3,0.675645
554,6,20971628.73456,28.0,0.995207
554,12,22750364.538604,31.2,0.490997
554,17,22553834.986255,40.9,0.62661
554,19,20609173.647232,39.8,1.0595
554,24,20960871.582735,41.3,0.996602
554,28,22927740.348057,23.0,0.528363
555,2,22200405.09919,28.3,0.67579
555,6,20971355.254748,35.3,0.995306
555,12,22749847.3316,27.9,0.491093
555,13,25060608.916485,25.4,0.127206
555,17,22554371.54555,24.2,0.626491
555,19,20609486.564536,38.3,1.05936
555,24,20960776.479048,40.8,0.99665
555,28,22928140.795654,21.5,0.528275
556,2,22199904.103439,27.1,0.675934
556,6,20971100.394318,35.6,0.995404
556,12,22749365.531088,27.8,0.491195
556,13,25061146.418092,26.8,0.127111
556,17,22554845.17936,22.4,0.626378
556,19,20609800.110048,38.5,1.059225
556,24,20960680.502851,39.6,0.996701
556,28,22928498.71707,25.5,0.528189
557,2,22199351.612095,29.1,0.676076
557,6,20970840.490775,35.6,0.995503
557,12,22748845.095795,31.9,0.491296
557,13,25061757.69922,27.4,0.127015
557,14,23743379.59686,20.0,0.333016
557,17,22555366.539515,23.9,0.626267
557,19,20610109.519859,38.2,1.059093
557,24,20960588.784506,38.6,0.996751
557,28,22928871.977227,23.8,0.528105
558,2,22198835.172901,28.2,0.676219
558,6,20970570.483556,36.5,0.995603
558,12,22748346.647775,36.1,0.491395
558,13,25062364.286238,26.9,0.126917
558,17,22555822.339202,21.3,0.626157
558,19,20610421.110947,39.0,1.058962
558,24,20960487.25914,36.9,0.996799
559,2,22198320.234426,29.9,0.67636
559,6,20970312.76129,37.2,0.995701
559,12,22747841.900227,36.6,0.491496
559,13,25062939.096411,25.3,0.126819
559,19,20610722.511108,38.0,1.05883
559,24,20960384.547158,36.7,0.996848
560,2,22197806.918821,27.7,0.676503
560,6,20970053.974561,37.3,0.9958
560,12,22747347.186554,35.4,0.491595
560,13,25063540.413464,25.5,0.126722
560,17,22556731.041841,21.4,0.625936
560,19,20611037.819092,39.5,1.058699
560,24,20960296.929615,36.3,0.996896
561,2,22197304.038446,27.1,0.676645
561,6,20969792.430697,38.3,0.9959
561,12,22746851.199015,35.8,0.491694
561,13,25064139.56669,26.4,0.126624
561,17,22557213.575262,24.7,0.625825
561,19,20611347.385955,39.0,1.058567
561,24,20960203.274296,37.0,0.996944
562,2,22196775.890156,27.6,0.676786
562,6,20969532.003648,38.4,0.995998
562,12,22746360.830447,34.9,0.491793
562,13,25064755.733878,23.6,0.126525
562,17,22557719.718827,26.7,0.625714
562,19,20611658.942143,39.4,1.058434
562,24,20960116.721216,37.6,0.996992
563,2,22196245.246485,28.1,0.67693
563,6,20969269.971178,38.5,0.996097
563,12,22745854.163374,35.1,0.491893
563,13,25065321.731691,21.5,0.12643
563,17,22558188.274624,24.9,0.625601
563,19,20611974.913235,40.0,1.0583
563,24,20960020.169161,38.4,0.997041
563,28,22930955.323823,17.8,0.527603
564,2,22195739.382123,26.5,0.677072
564,6,20969005.722531,38.1,0.996195
564,12,22745352.783718,35.3,0.491993
564,17,22558675.624305,23.8,0.625489
564,19,20612285.073405,39.8,1.058168
564,24,20959927.10715,38.4,0.99709
565,2,22195222.716076,26.2,0.677215
565,6,20968738.804,38.0,0.996292
565,12,22744848.420075,35.4,0.492092
565,13,25066508.678051,19.9,0.126235
565,14,23747356.204829,21.7,0.332305
565,17,22559144.09285,23.5,0.625374
565,19,20612600.049835,39.7,1.058031
565,24,20959831.968563,38.7,0.99714
565,28,22931703.973064,20.8,0.527431
566,2,22194686.383634,25.7,0.67736
566,6,20968475.864119,37.3,0.996393
566,12,22744347.459224,35.5,0.492192
566,17,22559676.20234,25.9,0.625262
566,19,20612916.317582,40.3,1.057898
566,24,20959740.511972,39.2,0.997188
566,28,22932027.4303,24.0,0.527348
567,2,22194144.955728,24.4,0.677503
567,6,20968209.05029,37.1,0.996493
567,12,22743846.795027,35.2,0.492291
567,17,22560128.878438,25.8,0.625153
567,19,20613223.005159,39.9,1.057767
567,24,20959652.074268,38.9,0.997235
567,28,22932391.668695,24.4,0.527266
568,2,22193625.497646,24.6,0.677644
568,6,20967943.231123,37.6,0.996589
568,12,22743335.74795,35.2,0.492391
568,13,25068634.271624,19.1,0.125945
568,17,22560642.822251,26.5,0.625039
568,19,20613538.470195,40.6,1.057632
568,24,20959558.331699,39.4,0.997285
568,28,22932753.010354,26.9,0.527179
569,2,22193115.602284,22.7,0.677788
569,6,20967683.048377,36.7,0.99669
569,12,22742844.733723,33.5,0.492489
569,13,25068930.820624,21.7,0.125848
569,17,22561133.330422,26.6,0.624929
569,19,20613846.710841,40.4,1.057501
569,24,20959474.134398,40.7,0.997331
569,28,22933101.718055,27.4,0.527097
570,6,20967423.546189,36.6,0.99679
570,12,22742330.091902,30.9,0.492589
570,13,25069545.504544,25.2,0.125751
570,17,22561622.704328,24.9,0.62482
570,19,20614157.097864,40.4,1.05737
570,24,20959384.614781,40.6,0.997379
570,28,22933459.779073,26.1,0.527015
571,2,22192103.193001,27.0,0.678072
571,6,20967166.504482,37.5,0.996886
571,12,22741853.91036,36.4,0.492688
571,13,25070168.355166,24.4,0.125654
571,14,23750227.72541,20.2,0.331776
571,17,22562131.622478,24.8,0.624705
571,19,20614473.557563,39.4,1.057235
571,24,20959290.348705,38.5,0.997428
571,28,22933794.823253,25.7,0.526927
572,2,22191585.41014,29.5,0.678211
572,6,20966910.143333,36.1,0.996979
572,12,22741346.318427,37.1,0.49279
572,14,23750676.771863,21.7,0.331682
572,17,22562607.664418,22.6,0.624591
572,19,20614780.820997,39.2,1.057101
572,24,20959198.281356,36.9,0.997479
572,28,22934172.82987,29.6,0.526838
573,2,22191070.03541,29.9,0.678355
573,6,20966645.981937,35.5,0.997078
573,12,22740851.622204,33.3,0.492888
573,13,25071443.599628,21.0,0.125457
573,14,23751225.371808,21.2,0.331593
573,17,22563101.086775,22.6,0.624478
573,19,20615096.163881,38.8,1.056967
573,24,20959097.820452,35.4,0.997526
573,28,22934534.346031,24.7,0.526754
574,2,22190534.540578,33.2,0.678501
574,6,20966385.397835,35.8,0.997181
574,12,22740343.105409,33.9,0.492988
574,17,22563633.737221,22.9,0.624369
574,19,20615409.971147,40.0,1.056836
574,24,20959008.108883,37.2,0.997574
574,28,22934861.642315,24.3,0.526674
575,2,22190006.496989,29.8,0.67864
575,6,20966131.357565,38.4,0.997274
575,12,22739837.851804,32.5,0.493088
575,13,25072699.544149,19.5,0.125263
575,19,20615719.852114,40.4,1.056699
575,24,20958917.158348,39.1,0.997623
575,28,22935236.577693,34.5,0.526582
576,2,22189506.565701,34.1,0.678782
576,6,20965875.467572,37.2,0.997371
576,12,22739337.623863,32.6,0.493188
576,19,20616036.259462,41.3,1.056565
576,24,20958820.449242,40.1,0.997672
576,28,22935592.858789,37.5,0.526497
577,2,22188988.73049,27.9,0.678925
577,6,20965620.851445,35.8,0.99747
577,12,22738832.981016,28.8,0.493288
577,17,22565078.964254,35.6,0.624029
577,19,20616349.752623,34.8,1.056433
577,24,20958729.533607,40.1,0.99772
577,28,22935938.739555,36.2,0.526414
578,2,22188474.053768,33.2,0.679067
578,6,20965369.393808,30.8,0.997569
578,12,22738323.713861,32.0,0.493389
578,13,25074605.736134,21.7,0.124972
578,14,23753639.225527,31.9,0.331149
578,17,22565551.219497,35.9,0.623921
578,19,20616662.80953,38.9,1.056305
578,24,20958631.568085,41.7,0.997768
578,28,22936221.502883,32.9,0.526332
579,2,22187962.500635,32.7,0.679209
579,6,20965112.055447,30.6,0.997667
579,12,22737830.72776,33.9,0.493492
579,14,23754133.450594,26.6,0.331062
579,17,22565999.288738,34.8,0.623813
579,19,20616976.564445,34.5,1.056175
579,24,20958538.20942,43.5,0.997818
579,28,22936609.019868,24.6,0.52625
580,2,22187486.09224,26.9,0.679337
580,6,20964862.29048,32.9,0.997756
580,12,22737322.839173,37.6,0.493595
580,13,25075764.27354,25.8,0.124765
580,14,23754630.7818,24.8,0.330971
580,15,25237532.590797,23.6,0.136975
580,17,22566472.922548,39.6,0.623709
580,19,20617294.612113,33.7,1.056053
580,24,20958451.830842,43.5,0.997867
580,28,22936996.310001,26.5,0.526165
581,2,22186927.47587,29.1,0.679481
581,6,20964599.891556,34.8,0.997856
581,12,22736819.103737,34.1,0.493692
581,13,25076364.072424,28.5,0.124668
581,17,22566956.694934,38.5,0.623596
581,19,20617600.008374,31.8,1.055919
581,24,20958356.709705,42.1,0.997912
581,28,22937339.189329,26.9,0.526081
582,2,22186438.084513,31.1,0.679631
582,6,20964348.224516,33.9,0.997956
582,12,22736319.504003,35.6,0.493794
582,14,23755694.512173,24.9,0.330794
582,15,25238461.116883,21.1,0.136828
582,17,22567454.218092,33.6,0.62348
582,19,20617916.747276,32.8,1.055781
582,24,20958265.72427,43.3,0.997964
582,28,22937681.405549,28.1,0.525995
583,2,22185921.575518,29.9,0.679769
583,6,20964079.037457,34.4,0.998053
583,12,22735818.595503,31.1,0.493891
583,13,25077590.71803,26.0,0.124477
583,17,22567945.598774,33.6,0.623369
583,19,20618229.158524,34.5,1.055649
583,24,20958170.725284,40.8,0.998008
583,28,22938053.793196,29.7,0.52591
584,2,22185407.457203,26.9,0.679908
584,6,20963824.857585,33.6,0.998149
584,12,22735336.550688,29.2,0.493988
584,14,23756645.828243,27.5,0.330613
584,15,25239586.603576,26.1,0.136665
584,17,22568438.794278,36.4,0.623258
584,19,20618548.183405,29.4,1.055517
584,24,20958083.526546,40.6,0.998054
584,28,22938401.576035,32.2,0.525825
585,2,22184845.961547,26.8,0.680048
585,6,20963571.532774,33.2,0.998247
585,12,22734844.297496,30.7,0.494086
585,13,25078778.519451,26.1,0.124276
585,14,23757113.790732,28.6,0.330525
585,15,25240106.148909,28.6,0.136586
585,17,22568926.562764,36.0,0.623147
585,19,20618860.856406,27.6,1.055386
585,24,20957994.181432,40.7,0.998099
585,28,22938758.939044,30.8,0.525741
586,2,22184359.030671,25.6,0.680191
586,6,20963301.961811,32.9,0.998345
586,12,22734332.796714,29.4,0.494186
586,13,25079391.842254,30.2,0.124179
586,14,23757597.912123,26.6,0.330436
586,15,25240583.06336,28.2,0.136509
586,17,22569419.96767,35.8,0.623035
586,19,20619165.100953,30.7,1.055253
586,24,20957907.192096,40.4,0.998147
586,28,22939112.934162,29.3,0.525656
587,6,20963030.820328,32.5,0.998444
587,12,22733830.230443,29.8,0.494285
587,13,25079986.807428,29.8,0.124082
587,14,23758089.449856,26.7,0.330348
587,15,25241101.875784,29.1,0.136431
587,17,22569913.006122,35.3,0.622924
587,19,20619481.560651,29.9,1.055121
587,24,20957820.726267,40.3,0.998194
587,28,22939455.167832,30.1,0.525573
588,2,22183229.547878,20.0,0.680474
588,6,20962772.94101,33.2,0.998541
588,12,22733319.619621,32.1,0.494386
588,13,25080577.654351,29.4,0.123984
588,15,25241618.960636,28.2,0.136354
588,17,22570395.016037,35.1,0.622814
588,19,20619769.000638,28.6,1.05499
588,24,20957734.033585,40.5,0.998242
588,28,22939830.452215,30.8,0.525489
589,6,20962515.131493,34.0,0.99864
589,12,22732828.25639,31.2,0.494487
589,13,25081162.550749,28.1,0.12389
589,15,25242063.853937,26.8,0.136281
589,17,22570879.486432,35.6,0.622702
589,19,20620094.586801,29.1,1.054856
589,24,20957639.907111,40.2,0.998291
589,28,22940165.025239,29.1,0.525405
590,6,20962261.841582,34.5,0.998748
590,12,22732321.345015,31.0,0.494589
590,17,22571363.677624,34.8,0.622587
590,19,20620411.796859,30.0,1.054716
590,24,20957556.896425,40.3,0.998342
590,28,22940517.920993,28.3,0.525325
591,2,22181992.187838,24.0,0.680908
591,6,20962009.267131,34.2,0.998836
591,12,22731823.26345,31.5,0.494689
591,14,23760035.236385,24.8,0.329994
591,15,25243021.591687,24.7,0.13613
591,17,22571859.700063,35.6,0.622479
591,19,20620714.453435,31.0,1.05459
591,24,20957462.612899,40.2,0.998389
591,28,22940872.125512,29.9,0.525236
592,2,22181455.471491,25.8,0.68105
592,6,20961755.855069,34.6,0.998932
592,12,22731318.917257,31.5,0.494791
592,13,25082960.202379,20.5,0.123602
592,14,23760545.393501,26.9,0.329905
592,15,25243478.386037,22.8,0.136054
592,17,22572343.175795,35.3,0.622368
592,19,20621054.331326,31.9,1.054459
592,24,20957376.496074,41.9,0.998438
592,28,22941245.280968,30.3,0.525151
593,2,22180916.76582,27.7,0.681188
593,6,20961503.455119,35.1,0.999028
593,12,22730830.572914,34.3,0.494892
593,13,25083578.097139,28.5,0.123502
593,14,23761037.36749,25.6,0.329815
593,15,25243977.549516,23.3,0.135975
593,17,22572831.851693,34.9,0.622259
593,19,20621381.121554,32.7,1.054329
593,24,20957290.763154,41.9,0.998486
593,28,22941596.955207,30.1,0.525067
594,2,22180360.819333,27.7,0.681331
594,6,20961252.67804,35.1,0.999126
594,12,22730339.977492,35.3,0.494991
594,13,25084167.652746,30.1,0.123405
594,14,23761542.376791,28.4,0.329726
594,17,22573313.774356,33.8,0.622147
594,19,20621690.95017,33.7,1.054196
594,24,20957199.481065,41.9,0.998533
594,28,22941949.08315,31.1,0.524982
595,2,22179846.648667,26.3,0.681474
595,6,20960993.647008,34.8,0.999225
595,12,22729837.498472,34.9,0.495091
595,13,25084761.221902,30.6,0.123308
595,14,23762030.424481,27.6,0.329639
595,17,22573798.227301,31.9,0.622037
595,19,20622006.013851,33.5,1.054064
595,24,20957115.528068,41.4,0.998579
595,28,22942284.528686,29.5,0.5249
596,2,22179342.564227,26.6,0.681617
596,6,20960732.993106,34.9,0.999323
596,12,22729340.306868,34.1,0.49519
596,13,25085353.761496,31.1,0.123211
596,14,23762518.943326,28.3,0.329551
596,15,25245540.373566,19.6,0.135744
596,17,22574268.458319,30.7,0.621925
596,19,20622328.162321,34.0,1.053931
596,24,20957021.558645,42.4,0.998626
596,28,22942650.424852,31.5,0.524815
597,2,22178754.195236,28.4,0.681764
597,6,20960476.178251,34.6,0.999425
597,12,22728843.673672,32.5,0.495288
597,13,25085954.38054,28.0,0.123118
597,17,22574747.955402,31.6,0.621814
597,19,20622647.553656,34.0,1.053798
597,24,20956936.244531,42.4,0.998672
597,28,22943008.799973,33.5,0.524734
598,2,22178198.719904,27.7,0.681912
598,6,20960221.108419,34.5,0.999526
598,12,22728339.763734,32.2,0.495389
598,13,25086515.335239,24.2,0.123025
598,17,22575226.161169,31.0,0.621701
598,19,20622949.808877,34.2,1.053663
598,24,20956845.154394,42.3,0.99872
598,28,22943356.024406,32.7,0.52465
599,2,22177706.27476,27.1,0.682054
599,6,20959972.390465,33.8,0.999623
599,12,22727844.613806,31.8,0.495489
599,15,25247115.761774,20.0,0.135519
599,17,22575721.53795,31.9,0.62159
599,19,20623260.789208,34.2,1.053531
599,24,20956760.416137,42.4,0.998768
599,28,22943712.584705,33.6,0.524566
600,2,22177211.613438,27.4,0.682193
600,6,20959702.889302,32.8,0.999718
600,12,22727340.372314,31.7,0.495589
600,14,23764549.729866,26.1,0.329198
