Epoch,PRN,Raw_Pseudorange,CN0,Elevation
1523,12,22275535.51095,35.4,0.589688
1523,14,24228194.127711,24.4,0.247217
1523,17,23030554.727551,28.7,0.521197
1523,19,20941980.727369,39.3,0.933776
1523,24,20927057.946817,44.3,1.023557
1523,28,23284141.972302,25.0,0.446003
1524,2,21733044.921781,22.1,0.815525
1524,6,20773449.438626,34.8,1.0761
1524,12,22275053.204382,34.0,0.589793
1524,14,24228693.32609,27.2,0.247127
1524,17,23031042.548387,25.5,0.521091
1524,19,20942355.505696,38.5,0.933649
1524,24,20927078.084368,44.1,1.023564
1524,28,23284566.832753,21.5,0.445916
1525,2,21732599.941229,26.2,0.815664
1525,6,20773318.631794,33.7,1.076159
1525,12,22274566.535259,34.7,0.589901
1525,14,24229216.361466,22.8,0.247033
1525,17,23031554.782079,30.1,0.520985
1525,19,20942724.158996,37.4,0.933524
1525,24,20927098.675625,43.8,1.023571
1525,28,23284978.343788,22.6,0.445826
1526,2,21732125.836263,28.0,0.815813
1526,6,20773174.004389,33.6,1.076225
1526,12,22274076.550595,34.4,0.590006
1526,17,23032044.819094,32.0,0.520879
1526,19,20943096.965448,38.0,0.933396
1526,24,20927118.638674,43.5,1.023578
1527,2,21731703.22689,26.5,0.815956
1527,6,20773031.697864,35.8,1.076288
1527,12,22273587.386092,33.5,0.590112
1527,17,23032538.363602,27.1,0.520774
1527,19,20943468.498034,37.4,0.933271
1527,24,20927142.40587,42.5,1.023584
1527,28,23285687.311234,21.0,0.445655
1528,2,21731281.071222,25.9,0.816096
1528,6,20772902.740754,35.9,1.076347
1528,12,22273096.581267,32.7,0.590221
1528,14,24230817.785398,18.2,0.246762
1528,17,23033032.396716,27.5,0.520668
1528,19,20943841.409187,34.3,0.933146
1528,24,20927160.362144,39.8,1.023592
1528,28,23286112.381088,21.9,0.445564
1529,2,21730840.854579,26.6,0.816242
1529,6,20772763.226264,34.1,1.07641
1529,12,22272608.097322,34.0,0.590327
1529,17,23033517.931575,28.3,0.520562
1529,19,20944217.217076,38.6,0.933019
1529,24,20927181.825912,39.8,1.0236
1529,28,23286497.804048,21.7,0.445478
1530,2,21730395.106217,27.4,0.816382
1530,6,20772624.741336,35.6,1.076471
1530,12,22272115.582377,32.6,0.590433
1530,14,24231917.323618,20.5,0.24658
1530,17,23034033.602959,29.9,0.520456
1530,19,20944583.00854,38.4,0.932894
1530,24,20927209.135503,41.1,1.023605
1530,28,23286905.545835,24.4,0.445389
1531,2,21729960.054839,26.2,0.816524
1531,6,20772489.188044,35.6,1.076532
1531,12,22271635.247683,31.6,0.590539
1531,14,24232448.8049,26.3,0.246488
1531,17,23034526.711212,29.3,0.520349
1531,19,20944958.589577,35.6,0.932768
1531,24,20927227.667634,39.1,1.023612
1531,28,23287272.14001,23.7,0.4453
1532,2,21729531.320439,28.9,0.816665
1532,6,20772344.979445,36.4,1.076593
1532,12,22271143.273695,32.1,0.590646
1532,14,24232970.130155,34.4,0.246396
1532,17,23035005.77204,31.4,0.520245
1532,19,20945329.720807,34.2,0.932644
1532,24,20927249.532757,40.0,1.023616
1532,28,23287670.842584,30.2,0.445213
1533,2,21729098.415437,30.1,0.816809
1533,6,20772214.539067,36.6,1.076656
1533,12,22270656.988477,31.8,0.590753
1533,14,24233486.359946,32.5,0.246306
1533,17,23035504.30731,32.1,0.52014
1533,19,20945698.443908,39.1,0.932518
1533,24,20927278.290716,39.1,1.023624
1533,28,23288088.147092,27.9,0.445126
1534,2,21728658.460548,28.4,0.816955
1534,6,20772070.190866,36.5,1.076717
1534,12,22270159.482769,35.1,0.59086
1534,14,24234003.636751,32.0,0.246215
1534,17,23036050.376974,26.8,0.520032
1534,19,20946075.420962,36.8,0.932389
1534,24,20927294.030812,41.3,1.023632
1534,28,23288479.817229,30.4,0.445037
1535,2,21728231.244317,28.0,0.8171
1535,6,20771932.892553,36.0,1.076781
1535,12,22269670.231014,32.2,0.590966
1535,14,24234505.487563,33.8,0.246126
1535,17,23036521.340901,31.2,0.519927
1535,19,20946444.178963,37.0,0.932264
1535,24,20927313.819359,42.8,1.023638
1535,28,23288832.067324,27.6,0.444952
1536,2,21727803.085775,29.2,0.817242
1536,6,20771800.916556,37.8,1.076842
1536,12,22269182.410177,35.0,0.591073
1536,14,24235024.980545,23.2,0.246035
1536,17,23037023.732669,29.7,0.519822
1536,19,20946818.259281,37.8,0.932139
1536,24,20927344.043136,41.1,1.023645
1536,28,23289244.834774,32.9,0.444864
1537,2,21727361.630166,28.5,0.817388
1537,6,20771664.647806,38.3,1.076905
1537,12,22268682.182236,34.3,0.591181
1537,17,23037515.82881,34.0,0.519716
1537,19,20947189.23346,37.7,0.932013
1537,24,20927363.360527,42.6,1.023652
1537,28,23289621.794378,22.1,0.444777
1538,2,21726987.392796,28.1,0.817526
1538,6,20771526.040726,38.3,1.076965
1538,12,22268203.610014,30.6,0.591287
1538,17,23037984.314805,26.4,0.519613
1538,19,20947564.482942,36.1,0.93189
1538,24,20927383.044373,42.9,1.023657
1538,28,23290014.424277,29.0,0.444689
1539,2,21726550.282292,26.6,0.817669
1539,6,20771389.021617,37.3,1.077027
1539,12,22267711.042718,32.6,0.591395
1539,17,23038471.15843,36.2,0.519509
1539,19,20947931.112017,37.4,0.931766
1539,24,20927407.020972,41.8,1.023663
1539,28,23290407.734735,28.3,0.444603
1540,2,21726131.686469,28.4,0.817802
1540,6,20771251.025295,35.6,1.077082
1540,12,22267239.677436,22.0,0.591495
1540,19,20948300.358624,35.5,0.931637
1540,24,20927429.112948,43.0,1.023664
1541,2,21725692.220186,34.0,0.817945
1541,6,20771119.450653,34.4,1.077142
1541,14,24237715.873921,18.7,0.245572
1541,19,20948668.837422,36.7,0.931512
1541,24,20927444.137585,43.6,1.023673
1542,2,21725253.539162,36.5,0.818089
1542,6,20770981.471781,31.9,1.077204
1542,12,22266254.804597,20.8,0.591713
1542,17,23039985.261473,19.5,0.519188
1542,19,20949038.398133,35.2,0.931387
1542,24,20927468.323587,43.7,1.023679
1543,2,21724793.35947,33.5,0.81824
1543,6,20770846.267494,33.8,1.077269
1543,12,22265777.541142,22.4,0.59182
1543,14,24238780.651307,24.4,0.245394
1543,19,20949417.643716,35.8,0.931259
1543,24,20927488.112134,43.9,1.023688
1543,28,23291989.614423,24.5,0.444247
1544,2,21724352.409918,32.7,0.818385
1544,6,20770704.501925,34.3,1.077333
1544,12,22265282.338863,25.6,0.591927
1544,14,24239227.708435,22.3,0.245307
1544,17,23040982.733369,26.1,0.518978
1544,19,20949783.138526,36.5,0.931135
1544,24,20927513.659253,42.5,1.023693
1544,28,23292374.897781,25.4,0.444163
1545,2,21723898.896209,28.2,0.818533
1545,6,20770574.166249,34.2,1.077395
1545,12,22264761.362613,26.3,0.592037
1545,17,23041462.160651,35.6,0.518872
1545,19,20950160.93574,39.0,0.931008
1545,28,23292742.800721,27.4,0.444075
1546,2,21723466.724116,27.0,0.818677
1546,6,20770429.18984,32.2,1.077459
1546,12,22264288.409361,25.8,0.59214
1546,14,24240354.521346,19.8,0.245128
1546,17,23041958.14819,34.2,0.518767
1546,19,20950535.504664,43.0,0.930883
1546,28,23293116.776338,27.5,0.44399
1547,2,21723028.269945,27.7,0.818823
1547,6,20770294.421808,36.7,1.077519
1547,12,22263786.401497,33.8,0.592249
1547,14,24240831.924402,22.5,0.245036
1547,17,23042460.138603,38.6,0.518659
1547,19,20950914.27909,43.8,0.930754
1547,28,23293513.838592,27.7,0.443901
1548,2,21722595.626697,29.3,0.818966
1548,6,20770156.181184,37.7,1.077581
1548,12,22263301.599548,37.0,0.592355
1548,14,24241349.637462,25.3,0.244946
1548,17,23042951.763588,38.4,0.518554
1548,19,20951288.690962,42.4,0.930629
1548,24,20927649.160194,19.7,1.023721
1548,28,23293905.630881,32.3,0.443814
1549,2,21722162.041137,28.5,0.819112
1549,6,20770017.591554,36.9,1.077644
1549,12,22262817.949313,36.2,0.59246
1549,14,24241864.296734,24.4,0.244857
1549,17,23043456.231932,39.0,0.518448
1549,19,20951662.439726,41.0,0.930503
1549,24,20927675.161018,23.9,1.023726
1549,28,23294285.975827,33.4,0.443728
1550,2,21721721.388239,27.0,0.819256
1550,6,20769879.734834,38.5,1.077707
1550,12,22262337.719321,35.8,0.592566
1550,14,24242361.086983,23.9,0.244768
1550,17,23043942.220497,37.8,0.518344
1550,19,20952033.919961,40.1,0.930378
1550,24,20927669.489697,28.6,1.02373
1550,28,23294676.651301,29.8,0.443642
1551,2,21721297.714402,28.3,0.819399
1551,6,20769740.569348,37.0,1.077768
1551,12,22261851.102549,36.5,0.592672
1551,14,24242889.252723,26.5,0.244676
1551,17,23044441.331624,40.4,0.518238
1551,19,20952408.017729,38.9,0.930252
1551,24,20927673.939503,25.0,1.023736
1551,28,23295069.630205,32.9,0.443554
1552,2,21720854.984928,30.9,0.819541
1552,6,20769615.608338,31.5,1.07783
1552,12,22261368.185223,36.9,0.59278
1552,14,24243436.142547,29.9,0.244586
1552,17,23044930.949834,41.5,0.518135
1552,19,20952787.594865,38.7,0.930129
1552,24,20927718.664411,29.0,1.023741
1552,28,23295431.233617,26.7,0.443468
1553,2,21720408.608358,31.5,0.819687
1553,6,20769466.63583,32.6,1.077892
1553,12,22260877.153546,34.7,0.592885
1553,14,24243938.307463,29.7,0.244496
1553,17,23045431.910685,41.8,0.518027
1553,19,20953158.464343,38.6,0.930001
1553,24,20927745.04914,30.5,1.023747
1554,2,21719965.652031,29.2,0.819833
1554,6,20769320.472806,34.8,1.077957
1554,12,22260406.922529,33.5,0.592987
1554,14,24244453.193588,31.0,0.244408
1554,17,23045934.511856,42.1,0.517922
1554,19,20953534.848089,37.9,0.929875
1554,24,20927793.15939,31.7,1.023749
1555,2,21719514.40685,27.9,0.81998
1555,6,20769173.821176,32.9,1.07802
1555,12,22259923.289744,33.3,0.593092
1555,14,24244962.774846,29.9,0.244319
1555,17,23046431.808161,41.8,0.517815
1555,19,20953909.22506,36.7,0.929747
1555,24,20927812.895587,30.7,1.023754
1556,2,21719077.104394,28.5,0.820125
1556,6,20769032.404611,32.8,1.078082
1556,12,22259438.627397,32.9,0.593197
1556,14,24245487.20624,30.3,0.244228
1556,17,23046930.448133,41.9,0.517708
1556,19,20954287.667933,35.9,0.92962
1556,24,20927838.477606,29.7,1.023759
1557,2,21718625.335707,28.1,0.820272
1557,6,20768894.827095,33.0,1.078145
1557,12,22258958.973262,32.3,0.593301
1557,14,24245999.876187,31.0,0.244139
1557,17,23047430.519023,42.0,0.517601
1557,19,20954659.427371,35.8,0.929492
1557,24,20927859.173564,29.9,1.023764
1558,2,21718177.650371,27.1,0.820417
1558,6,20768759.221453,32.3,1.078207
1558,12,22258476.212988,32.2,0.593407
1558,14,24246520.22423,31.7,0.244049
1558,17,23047928.984492,42.1,0.517495
1558,19,20955036.177572,33.8,0.929366
1558,24,20927884.860285,30.1,1.023769
1559,2,21717757.518928,27.3,0.820562
1559,6,20768620.596923,32.2,1.078272
1559,12,22258003.626191,32.0,0.593511
1559,14,24247032.440471,31.5,0.243961
1559,17,23048425.321036,41.5,0.517392
1559,19,20955412.578769,33.2,0.929241
1559,24,20927937.210938,29.9,1.023771
1560,2,21717316.935831,28.2,0.820707
1560,6,20768473.805691,31.7,1.078333
1560,12,22257520.761216,31.8,0.593615
1560,14,24247554.795289,31.5,0.24387
1560,17,23048923.978458,41.9,0.517284
1560,19,20955779.940753,31.5,0.929113
1560,24,20927936.704881,28.6,1.023776
1561,2,21716886.840314,30.1,0.820852
1561,6,20768334.814707,32.3,1.078397
1561,12,22257050.495298,33.2,0.593719
1561,14,24248067.535037,32.4,0.243782
1561,17,23049423.246637,42.4,0.517179
1561,19,20956145.19126,29.9,0.928988
1561,24,20927989.875695,29.0,1.023778
1561,28,23298892.536656,23.1,0.442691
1562,2,21716480.21534,24.1,0.820998
1562,6,20768212.383979,36.7,1.078461
1562,12,22256587.802775,35.3,0.593824
1562,14,24248594.165158,29.8,0.243694
1562,17,23049922.287964,42.0,0.517075
1562,19,20956543.50993,36.5,0.928863
1562,24,20928011.967671,29.7,1.023782
1562,28,23299302.546972,31.3,0.442606
1563,2,21716035.793195,23.7,0.821145
1563,6,20768072.258731,39.8,1.078524
1563,12,22256100.226241,36.3,0.593929
1563,14,24249101.896693,30.1,0.243605
1563,17,23050424.627382,37.1,0.516968
1563,19,20956924.430733,36.9,0.928735
1563,24,20928025.927845,41.3,1.023787
1563,28,23299675.667528,28.8,0.44252
1564,2,21715616.708766,23.3,0.821288
1564,6,20767934.36711,41.8,1.078586
1564,12,22255616.977361,34.3,0.594034
1564,14,24249632.540364,26.6,0.243515
1564,17,23050903.409007,38.2,0.516864
1564,19,20957295.876068,39.4,0.928611
1564,24,20928055.628115,42.8,1.02379
1564,28,23300086.410753,28.4,0.442434
1565,2,21715203.888965,21.0,0.821432
1565,6,20767800.663542,38.0,1.078648
1565,12,22255140.900521,32.3,0.594141
1565,14,24250151.49239,27.5,0.243426
1565,17,23051390.270082,37.5,0.51676
1565,19,20957670.322841,38.8,0.928487
1565,24,20928083.810217,42.5,1.023794
1565,28,23300449.148429,28.5,0.442348
1566,6,20767661.84706,39.5,1.078711
1566,12,22254650.723904,32.2,0.594246
1566,14,24250661.108549,25.3,0.243337
1566,17,23051887.915391,38.0,0.516654
1566,19,20958046.549535,38.8,0.92836
1566,24,20928113.161483,43.8,1.023799
1566,28,23300861.95078,26.1,0.442262
1567,2,21714342.00526,20.1,0.821722
1567,6,20767526.974327,37.9,1.07877
1567,12,22254158.505613,35.1,0.594353
1567,14,24251210.371602,24.4,0.243245
1567,17,23052394.599913,31.7,0.516548
1567,19,20958420.123796,38.5,0.928234
1567,24,20928137.487087,42.8,1.023805
1567,28,23301231.319539,29.5,0.442174
1568,6,20767392.241196,39.9,1.078833
1568,12,22253687.402084,33.0,0.594457
1568,14,24251707.004799,22.8,0.243156
1568,17,23052897.829292,34.4,0.516442
1568,19,20958789.649607,38.2,0.928107
1568,24,20928163.453011,42.8,1.023808
1568,28,23301616.13174,29.9,0.442087
1569,2,21713462.04313,20.5,0.822012
1569,6,20767264.592853,38.7,1.078893
1569,12,22253190.402433,34.3,0.594566
1569,14,24252188.229454,23.2,0.243065
1569,17,23053389.227424,32.1,0.516336
1569,19,20959170.134155,34.2,0.927981
1569,24,20928188.686026,40.5,1.023815
1569,28,23302009.826103,27.3,0.442
1570,2,21712979.998316,23.0,0.822156
1570,6,20767131.203389,34.4,1.078953
1570,12,22252705.652834,33.6,0.594672
1570,14,24252733.862862,28.3,0.242974
1570,17,23053893.80047,33.2,0.51623
1570,19,20959546.692403,33.3,0.927855
1570,24,20928217.775539,43.8,1.02382
1570,28,23302409.156886,24.9,0.441912
1571,2,21712551.316267,26.8,0.822298
1571,6,20766999.000539,33.0,1.079012
1571,12,22252211.008962,32.9,0.59478
1571,14,24253262.709161,24.1,0.242883
1571,17,23054394.778771,33.1,0.516125
1571,19,20959915.747058,36.4,0.92773
1571,24,20928243.584411,42.5,1.023824
1571,28,23302789.606533,25.4,0.441824
1572,2,21712104.904796,26.3,0.82244
1572,6,20766865.872828,37.2,1.079072
1572,12,22251723.240476,32.9,0.594886
1572,14,24253847.884762,22.3,0.24279
1572,17,23054893.314042,33.4,0.516019
1572,19,20960296.161805,36.9,0.927604
1572,24,20928270.841651,41.8,1.023829
1572,28,23303212.303157,25.1,0.441735
1573,2,21711677.950319,27.5,0.822583
1573,6,20766736.915719,37.6,1.079132
1573,12,22251235.419639,31.5,0.594994
1573,14,24254354.482034,21.1,0.2427
1573,17,23055385.21823,28.0,0.515914
1573,19,20960665.757417,35.0,0.92748
1573,24,20928300.47212,38.4,1.023834
1573,28,23303597.778467,26.6,0.441648
1574,2,21711253.595924,26.9,0.822728
1574,6,20766600.367765,36.5,1.079192
1574,12,22250737.913931,34.0,0.595102
1574,17,23055883.334695,32.1,0.515809
1574,19,20961043.066025,36.7,0.927354
1574,24,20928325.216529,42.2,1.023839
1574,28,23303999.656982,24.5,0.44156
1575,2,21710806.329393,27.1,0.822871
1575,6,20766471.77711,36.7,1.079252
1575,12,22250249.272934,32.5,0.595208
1575,17,23056388.501048,31.8,0.515703
1575,19,20961411.824026,35.6,0.927228
1575,24,20928348.913925,43.3,1.023844
1575,28,23304374.417858,24.7,0.441472
1576,2,21710403.595818,27.1,0.823013
1576,6,20766341.860239,36.6,1.079312
1576,12,22249777.296895,27.9,0.595316
1576,17,23056862.972469,34.1,0.515599
1576,19,20961787.056058,35.6,0.927104
1576,24,20928377.584633,43.8,1.023848
1576,28,23304759.24751,25.7,0.441386
1577,2,21709953.990958,27.0,0.823159
1577,6,20766210.931256,34.9,1.079372
1577,12,22249261.136904,30.1,0.595425
1577,14,24256476.882217,20.8,0.242337
1577,17,23057358.017696,32.6,0.515493
1577,19,20962168.779571,40.4,0.926978
1577,24,20928407.05805,36.8,1.023855
1577,28,23305154.460041,25.4,0.441298
1578,2,21709524.925004,27.9,0.823298
1578,6,20766075.953821,34.7,1.079429
1578,12,22248791.307242,31.1,0.595531
1578,14,24257024.5224,27.6,0.242244
1578,17,23057852.295113,37.1,0.515388
1578,19,20962544.953915,39.8,0.926853
1578,24,20928433.058875,37.8,1.023858
1578,28,23305579.198341,27.1,0.441208
1579,2,21709096.783912,26.9,0.823445
1579,6,20765950.312254,35.2,1.079491
1579,12,22248292.108863,35.0,0.595639
1579,14,24257485.871256,30.8,0.242155
1579,17,23058355.31509,41.3,0.515282
1579,19,20962920.552402,39.3,0.926727
1579,24,20928462.410141,40.1,1.023864
1579,28,23305948.514749,30.9,0.441122
1580,2,21708684.854072,26.6,0.823589
1580,6,20765814.497209,38.7,1.079552
1580,12,22247801.024835,35.4,0.595745
1580,14,24258015.590066,26.5,0.242065
1580,17,23058847.254178,44.1,0.515178
1580,19,20963291.072875,42.4,0.926602
1580,24,20928489.964035,41.7,1.023868
1580,28,23306324.723993,33.5,0.441036
1581,2,21708247.795918,27.5,0.823733
1581,6,20765685.906554,38.4,1.079612
1581,12,22247325.593653,32.5,0.595851
1581,14,24258537.264325,23.8,0.241975
1581,17,23059342.543708,31.0,0.515072
1581,19,20963669.76005,33.2,0.926476
1581,24,20928518.791795,39.4,1.023871
1581,28,23306709.099939,27.7,0.440949
1582,2,21707805.624851,27.8,0.823877
1582,6,20765550.14386,38.4,1.079673
1582,12,22246831.577989,36.2,0.595958
1582,14,24259026.254327,21.8,0.241885
1582,17,23059843.539459,29.8,0.514967
1582,19,20964034.940757,35.3,0.926351
1582,24,20928546.101385,40.8,1.023875
1582,28,23307093.772539,26.3,0.440862
1583,2,21707383.22488,26.8,0.824019
1583,6,20765415.236227,36.2,1.079732
1583,12,22246344.40281,36.1,0.596064
1583,14,24259590.472217,22.2,0.241793
1583,17,23060367.569498,27.6,0.514861
1583,19,20964415.966261,35.6,0.926225
1583,24,20928578.785643,41.7,1.023879
1583,28,23307511.687804,23.2,0.440773
1584,2,21706952.83271,27.7,0.82416
1584,6,20765283.434733,38.7,1.07979
1584,12,22245860.944528,40.1,0.596172
1584,14,24260161.984298,25.4,0.241701
1584,17,23060823.665839,34.5,0.514756
1584,19,20964788.423708,41.0,0.926101
1584,24,20928603.460251,42.4,1.023883
1584,28,23307950.072174,25.4,0.440685
1585,2,21706509.021322,29.1,0.824305
1585,6,20765150.498974,40.4,1.079852
1585,12,22245381.761548,39.9,0.596277
1585,14,24260652.911274,26.1,0.241612
1585,17,23061318.798317,37.3,0.514652
1585,19,20965163.63829,39.1,0.925976
1585,24,20928635.132396,41.0,1.023885
1585,28,23308353.782961,25.7,0.440599
