Epoch,PRN,Raw_Pseudorange,CN0,Elevation
139,5,22971780.178026,31.6,0.466907
139,6,22401273.63073,38.5,0.638291
139,12,20101372.607661,40.3,1.411033
139,19,24201326.777817,25.6,0.24045
139,24,23266605.969292,33.5,0.473027
139,25,21256033.465195,22.5,0.854197
139,29,23318721.585528,24.9,0.424371
140,2,21068104.392261,33.4,1.239158
140,5,22971201.301953,29.1,0.467018
140,6,22401815.093537,36.0,0.638168
140,12,20101289.003667,41.0,1.411174
140,19,24201873.929394,24.8,0.240361
140,24,23267177.708226,33.6,0.472916
140,25,21255636.559993,24.4,0.854328
140,29,23318248.85913,24.7,0.424457
141,2,21068340.685659,29.3,1.239033
141,5,22970624.258152,29.0,0.46713
141,6,22402361.355153,33.0,0.638045
141,12,20101207.511151,33.1,1.411314
141,19,24202425.600577,26.9,0.240271
141,24,23267744.369147,31.1,0.472806
141,25,21255202.81738,25.0,0.85446
141,29,23317800.10933,31.9,0.424544
142,2,21068579.195235,28.4,1.238908
142,5,22970046.743196,25.0,0.46724
142,6,22402899.362816,23.8,0.637922
142,12,20101121.952733,40.8,1.411455
142,19,24202963.904894,26.1,0.240182
142,24,23268319.842427,33.6,0.472696
142,25,21254791.079493,25.9,0.854592
142,29,23317338.917526,27.2,0.42463
143,2,21068819.013578,28.2,1.238783
143,5,22969468.42553,34.0,0.467352
143,6,22403444.66467,24.4,0.637798
143,12,20101039.483004,39.1,1.411595
143,19,24203494.217011,22.9,0.240093
143,24,23268884.042867,33.5,0.472586
143,25,21254368.051314,24.6,0.854722
143,29,23316900.602956,26.8,0.424716
144,2,21069047.454378,31.1,1.238656
144,5,22968896.110739,30.7,0.467461
144,6,22404000.785659,29.6,0.637673
144,12,20100953.453431,36.3,1.411736
144,19,24204071.016509,24.6,0.240001
144,24,23269457.24762,34.5,0.472476
144,25,21253931.569018,26.3,0.854854
144,29,23316433.216325,30.6,0.424803
145,2,21069283.27662,31.8,1.238531
145,5,22968308.998163,28.9,0.467574
145,6,22404542.684721,29.2,0.63755
145,12,20100869.989039,36.0,1.411875
145,19,24204629.406026,19.9,0.239912
145,24,23270022.233319,30.5,0.472367
145,25,21253509.622753,29.3,0.854985
145,29,23315979.21401,29.2,0.424889
146,2,21069528.120626,29.0,1.238404
146,5,22967733.018826,30.6,0.467684
146,6,22405107.129464,28.6,0.637425
146,12,20100788.967678,33.8,1.412014
146,19,24205180.065097,23.9,0.239821
146,24,23270600.463734,31.2,0.472257
146,25,21253086.856328,24.1,0.855116
146,29,23315525.857353,25.4,0.424975
147,2,21069755.654015,33.3,1.238277
147,5,22967153.217892,27.4,0.467795
147,6,22405651.523907,30.3,0.6373
147,12,20100702.920654,39.0,1.412154
147,19,24205738.559316,22.7,0.23973
147,24,23271157.753888,29.7,0.472148
147,25,21252656.63866,28.4,0.855247
147,29,23315068.644198,28.0,0.425062
148,2,21069993.605184,29.5,1.238152
148,5,22966564.622047,25.0,0.467909
148,6,22406195.569345,34.3,0.637177
148,12,20100619.787817,35.4,1.412292
148,19,24206272.989684,29.9,0.239642
148,24,23271728.777363,31.7,0.472039
148,25,21252245.52898,27.0,0.855376
148,29,23314620.976312,24.8,0.425146
149,2,21070230.56169,30.6,1.238026
149,5,22965985.554022,24.9,0.468021
149,6,22406745.512957,31.3,0.637052
149,12,20100537.754344,35.4,1.412431
149,19,24206825.044773,22.6,0.239552
149,24,23272293.099955,29.8,0.47193
149,25,21251836.426075,24.3,0.855506
149,29,23314167.811607,25.5,0.425232
150,2,21070474.393583,28.8,1.237899
150,5,22965411.860663,23.5,0.468131
150,6,22407293.030989,31.9,0.636927
150,12,20100453.33019,32.3,1.412571
150,19,24207385.161862,20.0,0.239461
150,24,23272851.419671,29.5,0.471821
150,25,21251394.953017,24.0,0.855639
150,29,23313709.830643,27.9,0.42532
151,2,21070714.700531,30.1,1.237774
151,5,22964823.247369,24.7,0.468245
151,6,22407840.025514,32.2,0.636803
151,12,20100376.461981,34.4,1.412709
151,19,24207933.046348,23.6,0.239373
151,24,23273420.907527,32.3,0.471712
151,25,21250997.297455,25.0,0.855767
151,29,23313263.925229,25.6,0.425405
152,2,21070949.004605,31.3,1.237647
152,5,22964240.602049,31.4,0.468354
152,6,22408391.504745,34.5,0.636679
152,12,20100291.776074,36.8,1.41285
152,19,24208491.121762,24.9,0.239282
152,24,23273992.175305,32.5,0.471602
152,25,21250556.766708,30.2,0.8559
152,29,23312801.808563,25.8,0.425492
153,2,21071179.39983,30.5,1.237522
153,5,22963659.771551,32.8,0.468466
153,6,22408938.48182,29.7,0.636555
153,12,20100211.29567,37.2,1.41299
153,19,24209037.505529,25.1,0.239192
153,24,23274562.832326,33.1,0.471492
153,25,21250131.208248,28.0,0.856031
153,29,23312343.269191,25.0,0.425579
154,2,21071432.236035,30.9,1.237395
154,5,22963087.561461,32.8,0.468577
154,6,22409486.61061,30.0,0.636431
154,12,20100130.745465,37.2,1.41313
154,19,24209585.634319,25.5,0.239102
154,24,23275124.746787,31.6,0.471383
154,25,21249711.914416,25.3,0.856163
154,29,23311893.402578,28.3,0.425666
155,2,21071661.479545,31.8,1.237272
155,5,22962503.485223,29.3,0.468688
155,6,22410037.252231,23.0,0.636309
155,12,20100047.315974,41.3,1.413271
155,19,24210131.163026,21.9,0.239014
155,24,23275710.759999,30.1,0.471272
155,25,21249295.412619,27.1,0.856294
155,29,23311431.320812,26.5,0.425751
156,2,21071902.32745,32.0,1.237143
156,5,22961940.279446,26.3,0.468798
156,6,22410590.476484,22.9,0.636182
156,12,20099963.781782,39.6,1.41341
156,19,24210713.773445,20.9,0.238921
156,24,23276272.674461,27.1,0.471164
156,25,21248869.819259,27.8,0.856426
156,29,23310982.34416,26.1,0.425839
157,2,21072145.269382,30.9,1.237018
157,5,22961361.17652,28.8,0.468909
157,6,22411140.995953,22.6,0.63606
157,12,20099885.639707,37.8,1.413552
157,19,24211222.325141,21.7,0.238832
157,24,23276837.59036,30.5,0.471054
157,25,21248440.910357,25.1,0.856559
157,29,23310518.674424,27.4,0.425927
158,2,21072386.640794,29.4,1.23689
158,5,22960787.727464,27.4,0.469021
158,6,22411700.764038,27.6,0.635933
158,12,20099805.944562,37.2,1.413689
158,19,24211803.382491,21.2,0.23874
158,24,23277406.048653,26.8,0.470946
158,25,21248036.239808,25.5,0.856687
158,29,23310079.225591,26.8,0.426012
159,2,21072616.617213,28.0,1.236765
159,5,22960227.15667,28.4,0.469129
159,6,22412230.535198,22.7,0.63581
159,12,20099722.340569,37.0,1.413832
159,19,24212365.227152,23.6,0.238651
159,24,23277983.773012,28.0,0.470834
159,25,21247609.372581,25.7,0.856821
159,29,23309622.675544,26.5,0.426099
160,2,21072861.373967,28.4,1.236641
160,5,22959637.897717,30.9,0.46924
160,6,22412800.860664,21.5,0.635688
160,12,20099641.528611,37.0,1.413973
160,19,24212897.772897,21.5,0.238562
160,24,23278561.008764,27.8,0.470724
160,25,21247171.197614,25.8,0.856953
160,29,23309161.117285,26.8,0.426186
161,2,21073112.971207,29.0,1.236509
161,5,22959073.452974,30.6,0.469351
161,6,22413348.047142,23.1,0.635558
161,12,20099558.849479,38.2,1.414111
161,19,24213493.226677,21.0,0.238467
161,24,23279111.493333,29.1,0.470618
161,25,21246768.359337,26.7,0.857085
161,29,23308695.615277,27.6,0.426275
162,2,21073351.445882,30.5,1.236386
162,5,22958494.995706,29.3,0.469461
162,6,22413890.207957,28.6,0.635437
162,12,20099480.742304,43.1,1.414253
162,19,24214037.202314,22.5,0.23838
162,24,23279693.231242,31.9,0.470506
162,25,21246335.00063,28.8,0.857217
162,29,23308243.672087,27.6,0.426361
163,2,21073589.431952,26.6,1.236259
163,5,22957926.24076,24.8,0.469572
163,6,22414449.87134,25.4,0.635312
163,12,20099400.645805,42.9,1.414392
163,19,24214589.955411,23.2,0.238288
163,24,23280260.677422,32.5,0.470398
163,25,21245912.530858,30.8,0.857348
163,29,23307794.817587,29.1,0.426448
164,2,21073849.701949,21.4,1.236134
164,5,22957345.584764,29.9,0.469682
164,6,22415000.949216,27.1,0.63519
164,12,20099322.451379,44.3,1.414534
164,19,24215131.749772,26.0,0.2382
164,24,23280845.329517,29.5,0.470287
164,25,21245484.180364,27.7,0.857481
164,29,23307337.098375,34.4,0.426534
165,2,21074081.179088,28.2,1.236007
165,5,22956780.808467,29.8,0.469792
165,6,22415554.400322,31.6,0.635064
165,12,20099241.848824,44.3,1.414675
165,19,24215688.184865,19.7,0.238108
165,24,23281407.488282,29.3,0.470178
165,25,21245062.705255,36.0,0.857614
165,29,23306880.251675,36.0,0.426622
166,2,21074309.515187,30.4,1.235882
166,5,22956208.406425,32.3,0.469902
166,6,22416099.021618,33.1,0.634942
166,12,20099161.089216,41.7,1.414816
166,24,23281982.979013,27.1,0.470067
166,25,21244638.699864,37.6,0.857746
166,29,23306422.654615,39.4,0.426709
167,2,21074551.357754,35.4,1.235757
167,5,22955642.914669,31.7,0.470011
167,6,22416644.253671,33.7,0.634819
167,12,20099078.86379,38.3,1.414959
167,19,24216808.017688,19.7,0.237929
167,24,23282577.682433,25.0,0.469956
167,25,21244218.306668,32.9,0.857879
167,29,23305962.091018,32.1,0.426796
168,2,21074789.640478,41.6,1.235632
168,5,22955077.754467,25.3,0.47012
168,6,22417187.426599,34.6,0.634696
168,12,20098996.376611,38.3,1.415101
168,19,24217361.381543,22.8,0.237839
168,24,23283144.238653,27.5,0.469844
168,25,21243795.243589,23.0,0.858013
168,29,23305508.141054,30.1,0.426883
169,2,21075028.254755,43.1,1.235508
169,5,22954512.925819,32.9,0.470229
169,6,22417730.931081,28.5,0.634574
169,12,20098915.4076,39.3,1.415245
169,19,24217894.10179,29.3,0.23775
169,24,23283725.505405,28.8,0.469733
169,25,21243356.335713,31.9,0.858147
169,29,23305053.353479,26.7,0.426971
170,2,21075268.875807,43.7,1.235384
170,5,22953945.58434,32.1,0.470338
170,6,22418275.220822,30.7,0.634452
170,12,20098832.83317,38.7,1.415387
170,19,24218439.002289,24.2,0.237661
170,24,23284309.982998,29.6,0.469621
170,25,21242931.405461,35.4,0.85828
170,29,23304608.338027,22.6,0.427058
171,2,21075506.879327,44.4,1.23526
171,5,22953390.056658,32.0,0.470446
171,6,22418813.926494,30.6,0.63433
171,12,20098752.474917,38.8,1.415532
171,19,24218989.102953,21.5,0.237572
171,24,23284894.565293,28.1,0.469509
171,25,21242502.985165,34.5,0.858415
171,29,23304133.447801,22.4,0.427145
172,2,21075747.814483,43.2,1.235135
172,5,22952826.641478,30.7,0.470555
172,6,22419362.142534,31.4,0.634207
172,12,20098671.73276,38.4,1.415674
172,19,24219552.012077,25.3,0.237481
172,24,23285475.448141,26.5,0.469398
172,25,21242076.571644,34.6,0.858548
172,29,23303682.446923,22.6,0.427233
173,2,21075987.283821,44.0,1.23501
173,5,22952268.949969,31.1,0.470663
173,6,22419905.298012,32.1,0.634085
173,12,20098590.414745,38.7,1.415818
173,19,24220104.747724,29.0,0.237392
173,24,23286048.583092,25.8,0.469286
173,25,21241648.988959,35.2,0.858682
173,29,23303234.796488,22.9,0.42732
174,2,21076224.170527,44.4,1.234886
174,5,22951701.503789,31.3,0.470772
174,6,22420451.577078,30.8,0.633962
174,12,20098508.922228,38.5,1.415961
174,19,24220655.232292,21.8,0.237302
174,24,23286643.129461,25.4,0.469174
174,25,21241218.544438,35.4,0.858816
174,29,23302779.450506,23.5,0.427407
175,2,21076461.720341,43.7,1.234762
175,5,22951148.209735,30.4,0.470879
175,6,22420992.830482,27.5,0.633841
175,12,20098428.406924,38.3,1.416105
175,19,24221228.85585,20.0,0.237213
175,24,23287239.228899,24.8,0.469061
175,25,21240789.96709,35.0,0.858951
175,29,23302302.90251,23.5,0.427495
176,2,21076698.258043,44.5,1.234638
176,5,22950580.100446,30.9,0.470987
176,6,22421532.757669,30.1,0.633718
176,12,20098342.970658,39.2,1.416248
176,19,24221753.182542,25.2,0.237123
176,24,23287805.837469,25.5,0.46895
176,25,21240357.358742,34.4,0.859085
177,2,21076933.801082,44.4,1.234513
177,5,22950016.98192,31.1,0.471096
177,6,22422077.675618,35.3,0.633596
177,12,20098261.914396,39.6,1.416391
177,19,24222289.706937,21.5,0.237034
177,24,23288381.048996,27.0,0.468838
177,25,21239928.554542,34.1,0.859218
178,2,21077175.172494,44.5,1.234389
178,5,22949463.321411,31.2,0.471204
178,6,22422616.154437,35.9,0.633474
178,12,20098181.015187,40.4,1.416536
178,19,24222859.665949,23.8,0.236945
178,24,23288962.088896,26.9,0.468726
178,25,21239501.111458,35.2,0.859353
178,29,23300942.396284,24.7,0.427757
179,2,21077415.636494,44.4,1.234266
179,5,22948906.624565,30.9,0.47131
179,6,22423153.987598,33.2,0.633353
179,12,20098099.50522,40.1,1.416681
179,19,24223409.208206,30.3,0.236855
179,24,23289564.697266,28.4,0.468612
179,25,21239068.223907,36.7,0.859489
180,2,21077655.332685,44.2,1.234141
180,5,22948352.47545,31.1,0.471418
180,6,22423706.374241,35.3,0.63323
180,12,20098018.414058,39.5,1.416825
180,19,24223961.577398,24.2,0.236765
180,24,23290151.844742,27.9,0.468501
180,25,21238639.978113,35.6,0.859624
180,29,23300014.114501,24.3,0.427933
181,2,21077894.348317,45.3,1.234017
181,5,22947795.848405,32.4,0.471525
181,6,22424252.07745,31.0,0.633109
181,12,20097936.956441,40.3,1.41697
181,19,24224505.797339,29.1,0.236676
181,24,23290736.828391,29.3,0.468388
181,25,21238205.973748,36.1,0.859759
182,2,21078136.278136,43.6,1.233892
182,5,22947247.824317,31.6,0.471633
182,6,22424790.207265,30.0,0.632986
182,12,20097859.617076,39.3,1.417114
182,19,24225077.798026,25.4,0.236585
182,24,23291319.020006,28.6,0.468276
182,25,21237780.851543,34.9,0.859894
182,29,23299091.451688,24.1,0.42811
183,2,21078377.8066,45.0,1.233769
183,5,22946687.410574,30.3,0.47174
183,6,22425334.82856,37.1,0.632865
183,12,20097777.060096,39.7,1.41726
183,19,24225621.215257,28.8,0.236496
183,24,23291910.704538,29.2,0.468164
183,25,21237346.061918,35.8,0.86003
183,29,23298627.258446,24.0,0.428198
184,2,21078617.41554,44.7,1.233644
184,5,22946146.349123,31.0,0.471846
184,6,22425883.515757,34.5,0.632743
184,12,20097698.883121,39.3,1.417404
184,19,24226173.200544,25.1,0.236406
184,24,23292492.983404,28.0,0.468051
184,25,21236916.524808,36.2,0.860166
184,29,23298179.433508,25.0,0.428286
185,2,21078860.28767,45.0,1.233521
185,5,22945590.577138,31.6,0.471953
185,6,22426425.58932,35.5,0.632622
185,12,20097623.986786,39.6,1.417551
185,19,24226735.970066,24.3,0.236317
185,24,23293102.205406,26.2,0.467938
185,25,21236484.579569,35.3,0.860302
185,29,23297710.022651,25.7,0.428375
186,2,21079100.437567,45.3,1.233396
186,5,22945041.663089,32.2,0.47206
186,6,22426973.910062,31.8,0.632499
186,12,20097539.754585,40.0,1.417695
186,19,24227281.289371,22.6,0.236226
186,24,23293680.208968,29.2,0.467826
186,25,21236054.065247,36.2,0.860437
186,29,23297248.638894,24.2,0.428463
187,2,21079342.210333,44.6,1.233271
187,5,22944483.587675,31.5,0.472167
187,6,22427516.978289,36.1,0.632377
187,12,20097463.148129,39.7,1.417839
187,19,24227863.323933,24.9,0.236136
187,24,23294262.24353,29.9,0.467714
187,25,21235624.004631,35.3,0.860572
188,2,21079585.117364,45.2,1.233147
188,5,22943932.963505,32.6,0.472274
188,6,22428063.292255,35.0,0.632255
188,12,20097383.487885,40.2,1.417984
188,19,24228406.636463,21.7,0.236046
188,24,23294851.432682,31.0,0.467602
188,25,21235196.00314,36.3,0.860708
189,2,21079826.192122,44.9,1.233023
189,5,22943387.382447,33.0,0.472381
189,6,22428609.257218,37.9,0.632133
189,12,20097306.480075,40.5,1.418129
189,19,24228963.38566,29.1,0.235957
189,24,23295439.347968,29.4,0.467489
189,25,21234765.523719,37.4,0.860844
190,2,21080066.830625,43.7,1.232899
190,5,22942834.175644,32.6,0.472488
190,6,22429153.285206,38.0,0.632012
190,12,20097227.238636,39.4,1.418274
190,19,24229516.41796,31.5,0.235867
190,24,23296030.15999,27.4,0.467376
190,25,21234337.033622,36.5,0.860979
190,29,23295413.190092,29.8,0.428816
191,2,21080309.964509,43.4,1.232775
191,5,22942276.553936,33.2,0.472595
191,6,22429698.60451,37.2,0.63189
191,12,20097149.305963,39.7,1.418419
191,19,24230069.240858,32.3,0.235778
191,24,23296627.341342,28.1,0.467264
191,25,21233905.332685,37.6,0.861114
191,29,23294954.807772,32.2,0.428904
192,2,21080553.412497,40.9,1.232651
192,5,22941729.45471,31.7,0.472702
192,6,22430240.643174,35.8,0.631769
192,12,20097071.373291,37.9,1.418564
192,19,24230623.564475,34.9,0.235688
192,24,23297221.85281,25.5,0.46715
192,25,21233477.854701,35.6,0.86125
192,29,23294498.536929,32.7,0.428993
193,2,21080793.597294,42.8,1.232527
193,5,22941178.778189,31.8,0.472809
193,6,22430786.625586,37.8,0.631647
193,12,20096991.9748,39.4,1.418709
193,19,24231174.049044,31.3,0.235599
193,24,23297806.190801,26.1,0.467038
193,25,21233047.706834,37.0,0.861386
193,29,23294037.502176,34.4,0.429081
194,2,21081033.363285,42.5,1.232403
194,5,22940630.70175,33.3,0.472915
194,6,22431329.170306,37.1,0.631525
194,12,20096913.658223,39.6,1.418855
194,19,24231732.787566,35.4,0.235509
194,24,23298403.023148,23.1,0.466925
194,25,21232614.732032,37.7,0.861522
194,29,23293573.064631,35.1,0.42917
195,2,21081278.9402,42.2,1.232279
195,5,22940078.821164,33.4,0.473022
195,6,22431872.430485,37.6,0.631404
195,12,20096839.65185,39.4,1.419
195,19,24232288.943455,36.2,0.23542
195,25,21232189.662178,37.4,0.861658
195,29,23293119.812675,36.1,0.429257
196,2,21081521.00962,41.4,1.232155
196,5,22939529.435959,32.0,0.473129
196,6,22432417.906841,37.0,0.631282
196,12,20096760.34061,38.5,1.419145
196,19,24232843.09257,38.3,0.23533
196,25,21231759.304908,36.6,0.861793
196,29,23292660.662546,35.0,0.429346
197,2,21081760.740711,42.1,1.232032
197,5,22938984.308607,31.8,0.473235
197,6,22432961.324072,37.1,0.631161
197,12,20096681.099171,39.4,1.419291
197,19,24233399.702165,35.4,0.235241
197,25,21231329.88995,37.5,0.861929
197,29,23292209.679119,35.2,0.429433
198,2,21082004.345751,42.2,1.231908
198,5,22938431.660211,32.0,0.473342
198,6,22433505.31716,37.6,0.63104
198,12,20096604.824269,38.7,1.419436
198,19,24233952.088807,34.1,0.235151
198,25,21230894.175463,37.3,0.862065
198,29,23291747.876557,35.6,0.429522
199,2,21082247.91589,42.3,1.231784
199,5,22937879.291018,32.0,0.473449
199,6,22434049.886105,36.8,0.630918
199,12,20096526.123787,38.0,1.419581
199,19,24234504.161346,34.4,0.235062
199,25,21230466.80218,38.1,0.862201
199,29,23291291.134558,33.9,0.42961
200,2,21082491.206826,42.3,1.231661
200,5,22937335.629485,31.9,0.473556
200,6,22434597.159833,37.3,0.630798
200,12,20096453.722834,38.0,1.419726
200,19,24235058.031257,37.5,0.234973
200,25,21230045.449223,37.7,0.862336
200,29,23290836.504035,34.9,0.429698
201,2,21082735.597125,42.5,1.231537
201,5,22936792.456557,32.5,0.473662
201,6,22435140.140809,37.2,0.630676
201,12,20096376.732473,38.2,1.419872
201,19,24235618.985957,38.5,0.234883
201,25,21229616.208767,37.7,0.862473
201,29,23290378.767373,34.1,0.429786
202,2,21082978.661208,42.0,1.231412
202,5,22936235.68991,31.8,0.473769
202,6,22435686.01852,36.8,0.630554
202,12,20096301.434784,37.5,1.420017
202,19,24236173.553876,37.8,0.234793
202,25,21229185.048787,36.6,0.862608
202,29,23289916.144651,34.6,0.429875
203,2,21083219.980269,42.2,1.231289
203,5,22935690.353155,32.2,0.473876
203,6,22436228.022283,37.0,0.630433
203,12,20096224.374622,38.3,1.420163
203,19,24236727.563389,37.0,0.234704
203,25,21228758.12921,37.1,0.862744
203,29,23289460.728868,34.6,0.429963
204,2,21083461.700686,42.0,1.231165
204,5,22935143.306279,32.1,0.473982
204,6,22436774.318799,37.6,0.630312
204,12,20096147.105058,38.7,1.420308
204,19,24237284.661591,37.0,0.234614
204,25,21228328.923654,37.1,0.86288
204,29,23289001.543839,34.5,0.430051
205,2,21083706.911145,42.0,1.231041
205,5,22934592.874061,32.6,0.474089
205,6,22437320.528065,38.1,0.63019
205,12,20096073.639641,38.7,1.420453
205,19,24237833.854843,38.4,0.234525
205,25,21227902.597385,36.9,0.863016
205,29,23288540.439285,35.1,0.43014
206,2,21083948.055704,41.8,1.230918
206,5,22934046.15874,32.3,0.474196
206,6,22437860.856607,38.3,0.63007
206,12,20095996.108324,38.5,1.420599
206,19,24238390.987945,37.8,0.234436
206,25,21227474.892548,37.0,0.863151
206,29,23288087.553784,35.5,0.430227
207,2,21084189.514367,41.7,1.230794
207,5,22933492.271378,32.7,0.474303
207,6,22438407.816232,37.8,0.629948
207,12,20095917.076288,37.8,1.420743
207,19,24238941.228211,38.1,0.234346
207,25,21227040.923083,36.8,0.863287
207,29,23287626.012975,35.9,0.430316
208,2,21084430.763627,42.5,1.23067
208,5,22932944.753346,32.3,0.47441
208,6,22438951.233462,38.5,0.629827
208,12,20095841.447044,38.7,1.420888
208,19,24239496.057884,39.0,0.234257
208,25,21226616.324385,37.3,0.863422
208,29,23287171.138149,36.5,0.430403
209,2,21084675.101576,42.6,1.230547
209,5,22932397.060812,32.9,0.474516
209,6,22439496.273563,39.0,0.629705
209,12,20095766.219155,38.9,1.421034
209,19,24240051.288912,39.5,0.234168
209,25,21226184.937552,37.4,0.863559
209,29,23286714.867306,35.1,0.430492
210,2,21084917.554901,37.9,1.230422
210,5,22931842.056637,30.7,0.474623
210,6,22440040.022348,34.9,0.629583
210,12,20095692.07318,34.8,1.421179
210,19,24240607.619304,38.9,0.234078
210,25,21225755.557495,32.5,0.863694
210,29,23286253.989605,32.6,0.43058
211,2,21085159.118265,42.0,1.230299
211,5,22931299.058212,31.5,0.47473
