Epoch,PRN,PR_Residual
173,2,3.556169
173,5,6.492028
173,6,1.646967
173,12,3.083385
173,19,2.522372
173,24,3.6187
173,25,-0.475403
173,29,-1.76854
174,2,3.806051
174,5,6.761107
174,6,1.855472
174,12,3.288236
174,19,2.745897
174,24,3.685797
174,25,-0.435366
174,29,-1.873162
175,2,4.031338
175,5,7.627023
175,6,1.800165
175,12,3.481329
175,19,2.898297
175,24,4.263858
175,25,-0.693545
175,29,-2.136463
176,2,4.085569
176,5,7.88871
176,6,1.958795
176,12,3.424733
176,19,3.233979
176,24,4.138217
176,25,-0.939612
177,2,4.14797
177,5,7.754376
177,6,2.371737
177,12,3.320504
177,19,3.749413
177,24,3.535076
177,25,-1.067577
178,2,4.191402
178,5,8.045058
178,6,2.470685
178,12,3.274644
178,19,4.017599
178,24,3.496145
178,25,-1.305593
178,29,-3.27213
179,2,4.462424
179,5,9.063098
179,6,2.471116
179,12,3.47599
179,19,4.293871
179,24,4.079726
179,25,-1.652296
180,2,4.786008
180,5,9.95397
180,6,2.659301
180,12,3.678594
180,19,4.745012
180,24,4.409118
180,25,-1.963729
180,29,-4.16224
181,2,5.105628
181,5,10.89763
181,6,2.832409
181,12,3.873416
181,19,5.20479
181,24,4.768106
181,25,-2.311098
182,2,5.100488
182,5,11.474911
182,6,2.906722
182,12,3.712938
182,19,5.636243
182,24,4.760723
182,25,-2.838887
182,29,-5.321585
183,2,5.521653
183,5,12.080044
183,6,3.19584
183,12,4.062781
183,19,5.996461
183,24,5.004743
183,25,-2.839544
183,29,-5.533841
184,2,5.505358
184,5,12.215078
184,6,3.191634
184,12,4.016458
184,19,6.079193
184,24,5.016854
184,25,-2.969069
184,29,-5.677351
185,2,5.53008
185,5,12.350862
185,6,3.044199
185,12,4.109251
185,19,5.896645
185,24,5.31544
185,25,-2.90999
185,29,-5.518345
186,2,4.95475
186,5,11.986924
186,6,2.764028
186,12,3.482224
186,19,5.834498
186,24,4.894071
186,25,-3.367829
186,29,-5.821353
187,2,4.507303
187,5,11.568959
187,6,2.602708
187,12,2.990612
187,19,5.802964
187,24,4.448074
187,25,-3.663438
188,2,4.109278
188,5,11.297524
188,6,2.398751
188,12,2.566721
188,19,5.733806
188,24,4.169142
188,25,-3.955835
189,2,4.204285
189,5,11.673016
189,6,2.232338
189,12,2.727254
189,19,5.580091
189,24,4.645139
189,25,-3.951446
190,2,3.499752
190,5,11.178536
190,6,1.48292
190,12,2.190606
190,19,4.839587
190,24,4.771087
190,25,-4.136321
190,29,-5.78086
191,2,3.146093
191,5,10.890278
191,6,1.222352
191,12,1.866848
191,19,4.628465
191,24,4.641133
191,25,-4.292721
191,29,-5.770018
192,2,2.942199
192,5,10.880193
192,6,0.93824
192,12,1.723869
192,19,4.380585
192,24,4.813448
192,25,-4.394631
192,29,-5.690691
193,2,2.780118
193,5,10.725349
193,6,0.718615
193,12,1.636069
193,19,4.114817
193,24,4.910223
193,25,-4.36384
193,29,-5.506856
194,2,2.820338
194,5,10.970629
194,6,0.706947
194,12,1.656499
194,19,4.189012
194,24,5.036012
194,25,-4.478242
194,29,-5.631774
195,2,2.9181
195,5,11.063938
195,6,0.609862
195,12,1.839072
195,19,3.9904
195,25,-4.302362
195,29,-5.379068
196,2,3.017328
196,5,11.177536
196,6,0.607031
196,12,1.968231
196,19,3.949223
196,25,-4.21855
196,29,-5.290915
197,2,2.430579
197,5,10.877238
197,6,0.095374
197,12,1.438259
197,19,3.56926
197,25,-4.554966
197,29,-5.306129
198,2,2.249293
198,5,10.96488
198,6,-0.042323
198,12,1.229819
198,19,3.581431
198,25,-4.81778
198,29,-5.503759
199,2,2.336371
199,5,11.060214
199,6,0.116796
199,12,1.255664
199,19,3.796871
199,25,-4.875274
199,29,-5.678419
200,2,2.373276
200,5,10.929356
200,6,0.11417
200,12,1.339783
200,19,3.68683
200,25,-4.704244
200,29,-5.489114
201,2,2.145246
201,5,10.851357
201,6,0.01859
201,12,1.070984
201,19,3.722747
201,25,-4.950825
201,29,-5.693095
202,2,2.3065
202,5,10.937775
202,6,0.207333
202,12,1.192447
202,19,3.906105
202,25,-4.899096
202,29,-5.76853
203,2,2.214719
203,5,10.936038
203,6,0.156868
203,12,1.0865
203,19,3.918289
203,25,-5.010759
203,29,-5.858086
204,2,2.058922
204,5,10.962349
204,6,0.071349
204,12,0.899275
204,19,3.954217
204,25,-5.224961
204,29,-6.036374
205,2,2.359514
205,5,11.178287
205,6,0.2651
205,12,1.200028
205,19,4.07641
205,25,-5.041547
205,29,-5.975452
206,2,2.282712
206,5,11.239537
206,6,0.097996
206,12,1.168455
206,19,3.924496
206,25,-5.080051
206,29,-5.9086
207,2,2.309938
207,5,11.229408
207,6,0.107756
207,12,1.207942
207,19,3.908352
207,25,-5.031632
207,29,-5.864375
208,2,2.188582
208,5,10.983588
208,6,0.014055
208,12,1.128984
208,19,3.750905
208,25,-4.964464
208,29,-5.723362
209,2,2.028324
209,5,10.900029
209,6,-0.13697
209,12,0.992471
209,19,3.629439
209,25,-5.044588
209,29,-5.708572
210,2,2.00814
210,5,10.644695
210,6,0.061223
210,12,0.904684
210,19,3.824304
210,25,-5.04077
210,29,-5.832573
211,2,2.144076
211,5,10.745444
211,6,0.09316
211,12,1.07212
211,19,3.794375
211,25,-4.912596
211,29,-5.719628
212,2,1.782362
212,5,10.797844
212,6,-0.313029
212,12,0.750718
212,19,3.546098
212,25,-5.232147
212,29,-5.797485
213,2,1.643715
213,5,10.732868
213,6,-0.398901
213,12,0.606813
213,19,3.515417
213,25,-5.344574
213,29,-5.862177
214,2,1.42655
214,5,10.679609
214,6,-0.578822
214,12,0.395826
214,19,3.421607
214,25,-5.522166
214,29,-5.934811
215,2,1.278074
215,5,10.649449
215,6,-0.745849
215,12,0.275457
215,19,3.29212
215,25,-5.611159
215,29,-5.920475
216,2,1.238158
216,5,10.768092
216,6,-0.816356
216,12,0.234793
216,19,3.286206
216,25,-5.712605
216,29,-5.989096
217,2,1.267941
217,5,10.852604
217,6,-0.862612
217,12,0.290962
217,19,3.230606
217,25,-5.687855
217,29,-5.935836
218,2,1.206745
218,5,10.922248
218,6,-0.928032
218,12,0.225314
218,19,3.22752
218,25,-5.791206
218,29,-6.008556
219,2,0.949356
219,5,10.963335
219,6,-1.187314
219,12,-0.019423
219,19,3.100198
219,25,-6.045964
219,29,-6.114785
220,2,0.887419
220,5,11.037805
220,6,-1.239911
220,12,-0.094079
220,19,3.120645
220,25,-6.165121
220,29,-6.21353
221,2,0.777907
221,5,11.111715
221,6,-1.416474
221,12,-0.170741
221,19,2.993662
221,25,-6.261545
221,29,-6.204352
222,2,0.836002
222,5,11.319207
222,6,-1.381592
222,12,-0.140433
222,19,3.103633
222,25,-6.353231
222,29,-6.336265
223,2,0.846374
223,5,11.460448
223,6,-1.41721
223,12,-0.129429
223,19,3.114813
223,25,-6.415273
223,29,-6.386609
224,2,0.944474
224,5,11.601855
224,6,-1.439448
224,12,0.004711
224,19,3.059729
224,25,-6.338118
224,29,-6.294756
225,2,0.984366
225,5,11.586148
225,6,-1.434913
225,12,0.067226
225,19,3.019878
225,25,-6.259099
225,29,-6.213823
226,2,1.105673
226,5,11.548521
226,6,-1.240935
226,12,0.149983
226,19,3.184327
226,25,-6.181939
226,29,-6.261229
227,2,0.922194
227,5,11.456895
227,6,-1.374023
227,12,-0.029215
227,19,3.110046
227,25,-6.310838
227,29,-6.311367
228,2,0.852068
228,5,11.515643
228,6,-1.447487
228,12,-0.101212
228,19,3.097589
228,25,-6.413987
228,29,-6.378459
229,2,0.879127
229,5,11.542712
229,6,-1.382092
229,12,-0.099652
229,19,3.189084
229,25,-6.441834
229,29,-6.455785
230,2,0.998845
230,5,11.65775
230,6,-1.318654
230,12,0.024306
230,19,3.232703
230,25,-6.378404
230,29,-6.435615
231,2,1.10048
231,5,11.765745
231,6,-1.2556
231,12,0.122932
231,19,3.289938
231,25,-6.34008
231,29,-6.442257
232,2,1.074447
232,5,11.882103
232,6,-1.201748
232,12,0.035147
232,19,3.464475
232,25,-6.519787
232,29,-6.679805
233,2,1.081086
233,5,11.935212
233,6,-1.178497
233,12,0.024876
233,19,3.524291
233,25,-6.5678
233,29,-6.751715
234,2,1.054322
234,5,11.888422
234,6,-1.140795
234,12,-0.024407
234,19,3.586074
234,24,5.804329
234,25,-6.606527
234,29,-6.819774
235,2,0.974234
235,5,11.966318
235,6,-1.19375
235,12,-0.126016
235,19,3.626189
235,24,5.797649
235,25,-6.759026
235,29,-6.954978
236,2,1.008759
236,5,11.931919
236,6,-1.137639
236,12,-0.096668
236,19,3.662464
236,24,5.749015
236,25,-6.717758
236,29,-6.948901
237,2,1.257729
237,5,12.043162
237,6,-0.955154
237,12,0.154321
237,19,3.761987
237,24,5.822071
237,25,-6.529099
237,29,-6.872465
238,2,1.291769
238,5,12.194577
238,6,-1.008763
238,12,0.209317
238,19,3.727131
238,24,5.988071
238,25,-6.542848
238,29,-6.859306
239,2,1.087722
239,5,12.140072
239,6,-1.124009
239,12,-0.017324
239,19,3.72154
239,25,-6.751579
239,29,-7.009278
240,2,1.197056
240,5,12.23764
240,6,-1.02015
240,12,0.072196
240,19,3.82953
240,25,-6.72586
240,29,-7.056699
241,2,1.113759
241,5,12.24608
241,6,-1.101526
241,12,-0.005258
241,19,3.790786
241,25,-6.805183
241,29,-7.091134
242,2,0.91993
242,5,12.260829
242,6,-1.273443
242,12,-0.197954
242,19,3.723667
242,25,-7.00331
242,29,-7.194236
243,2,0.862016
243,5,12.319094
243,6,-1.329854
243,12,-0.260722
243,19,3.725793
243,25,-7.099248
243,29,-7.265231
244,2,0.74634
244,5,12.247067
244,6,-1.395734
244,12,-0.380028
244,19,3.700117
244,25,-7.183945
244,29,-7.312934
245,2,0.769438
245,5,12.372316
245,6,-1.397736
245,12,-0.364883
245,19,3.743115
245,25,-7.23911
245,29,-7.378532
246,2,0.654996
246,5,12.339593
246,6,-1.482175
246,12,-0.479264
246,19,3.708416
246,25,-7.337034
246,29,-7.429649
247,2,0.630413
247,5,12.352541
247,6,-1.479139
247,12,-0.517106
247,19,3.746046
247,25,-7.390032
247,29,-7.492109
248,2,0.5872
248,5,12.353314
248,6,-1.468199
248,12,-0.584859
248,19,3.808058
248,25,-7.472167
248,29,-7.590973
249,2,0.563458
249,5,12.365826
249,6,-1.465519
249,12,-0.621173
249,19,3.844067
249,25,-7.523099
249,29,-7.650924
250,2,0.606709
250,5,12.406825
250,6,-1.437996
250,12,-0.57684
250,19,3.86766
250,25,-7.502104
250,29,-7.650532
251,2,0.563172
251,5,12.351948
251,6,-1.414164
251,12,-0.642062
251,19,3.920039
251,25,-7.551936
251,29,-7.720793
252,2,0.52681
252,5,12.358033
252,6,-1.40218
252,12,-0.701207
252,19,3.979746
252,25,-7.627403
252,29,-7.813269
253,2,-0.249612
253,5,11.729276
253,6,-1.59617
253,12,-1.630974
253,19,4.110332
253,25,-8.303995
253,29,-8.395414
254,2,-0.59733
254,5,11.445151
254,6,-1.65691
254,12,-2.060172
254,19,4.20914
254,25,-8.626253
254,29,-8.695392
255,2,-0.493004
255,5,11.533886
255,6,-1.577887
255,12,-1.962628
255,19,4.278435
255,25,-8.581341
255,29,-8.705005
256,2,-0.403181
256,5,11.701989
256,6,-1.524864
256,12,-1.886623
256,19,4.364528
256,25,-8.601785
256,29,-8.771311
257,2,-0.330166
257,5,11.760924
257,6,-1.550818
257,12,-1.771411
257,19,4.28431
257,24,4.581886
257,25,-8.4987
257,29,-8.646899
258,2,-0.172625
258,5,11.876415
258,6,-1.509199
258,12,-1.578414
258,19,4.256408
258,24,4.756171
258,25,-8.351444
258,29,-8.521903
259,2,-0.115283
259,5,11.986322
259,6,-1.524347
259,12,-1.501809
259,19,4.236472
259,25,-8.324384
259,29,-8.48922
260,2,-0.030507
260,5,12.101426
260,6,-1.523911
260,12,-1.393956
260,19,4.21643
260,25,-8.267248
260,29,-8.434586
261,2,-0.059676
261,5,12.117614
261,6,-1.564124
261,12,-1.415038
261,19,4.19265
261,25,-8.294378
261,29,-8.440242
262,2,-0.25701
262,5,12.003074
262,6,-1.770746
262,12,-1.569556
262,19,4.004797
262,25,-8.368073
262,29,-8.380384
263,2,-0.130443
263,5,12.108107
263,6,-1.631306
263,12,-1.475503
263,19,4.155515
263,25,-8.348355
263,29,-8.458364
264,2,0.047945
264,5,12.249828
264,6,-1.53866
264,12,-1.284589
264,19,4.201093
264,25,-8.22853
264,29,-8.398366
265,2,0.122958
265,5,12.243629
265,6,-1.574933
265,12,-1.148494
265,19,4.067338
265,25,-8.061797
265,29,-8.195826
266,2,0.020569
266,5,12.125115
266,6,-1.632092
266,12,-1.244726
266,19,4.016852
266,25,-8.09509
266,29,-8.191347
267,2,0.223264
267,5,12.309474
267,6,-1.520362
267,12,-1.03593
267,19,4.091273
267,25,-7.982784
267,29,-8.154067
268,2,0.299006
268,5,12.295775
268,6,-1.520952
268,12,-0.917406
268,19,4.008623
268,25,-7.83899
268,29,-7.999814
269,2,0.299744
269,5,12.218643
269,6,-1.498597
269,12,-0.912154
269,19,4.002296
269,24,5.473102
269,25,-7.794198
269,29,-7.965279
270,2,0.37533
270,5,12.087641
270,6,-1.40593
270,12,-0.825237
270,19,4.002087
270,25,-7.637614
270,29,-7.854019
271,2,0.317185
271,5,11.948214
271,6,-1.439839
271,12,-0.86499
271,19,3.932408
271,25,-7.59801
271,29,-7.785016
272,2,0.315389
272,5,11.761123
272,6,-1.423562
272,12,-0.840488
272,19,3.85913
272,25,-7.466381
272,29,-7.647567
273,2,0.433194
273,5,11.608898
273,6,-1.43687
273,12,-0.627359
273,19,3.638985
273,24,5.427918
273,25,-7.130726
273,29,-7.271145
274,2,0.398745
274,5,11.454452
274,6,-1.456141
274,12,-0.637506
274,19,3.560311
274,24,5.379739
274,25,-7.050985
274,29,-7.167616
275,2,0.458226
275,5,11.34447
275,6,-1.37697
275,12,-0.571112
275,19,3.566293
275,24,5.310954
275,25,-6.927403
275,29,-7.083771
276,2,0.523178
276,5,11.243209
276,6,-1.276379
276,12,-0.510264
276,19,3.605096
276,25,-6.819386
276,29,-7.031285
277,2,0.475423
277,5,11.121103
277,6,-1.307894
277,12,-0.539312
277,19,3.538067
277,25,-6.777688
277,29,-6.962089
278,2,0.428436
278,5,10.993229
278,6,-1.318135
278,12,-0.578232
278,19,3.500445
278,25,-6.74822
278,29,-6.919908
279,2,0.544376
279,5,10.949858
279,6,-1.250635
279,12,-0.433179
279,19,3.467927
279,25,-6.56954
279,29,-6.771516
280,2,0.598433
280,5,10.881282
280,6,-1.215559
280,12,-0.357648
280,19,3.432656
280,25,-6.450488
280,29,-6.665017
281,2,0.632789
281,5,10.847248
281,6,-1.199552
281,12,-0.306905
281,19,3.406013
281,25,-6.376322
281,29,-6.595999
282,2,0.656969
282,5,10.790349
282,6,-1.164658
282,12,-0.277962
282,19,3.406642
282,25,-6.317864
282,29,-6.555407
283,2,0.76626
283,5,10.84842
283,6,-1.117068
283,12,-0.149678
283,19,3.404842
283,25,-6.213098
283,29,-6.478379
284,2,0.804619
284,5,10.847625
284,6,-1.117075
284,12,-0.089835
284,19,3.367215
284,25,-6.144405
284,29,-6.406211
285,2,0.830374
285,5,10.898899
285,6,-1.107058
285,12,-0.063668
285,19,3.386316
285,25,-6.146688
285,29,-6.419835
286,2,0.753619
286,5,10.865875
286,6,-1.109605
286,12,-0.168386
286,19,3.442165
286,24,5.192163
286,25,-6.249523
286,29,-6.529967
287,2,0.717202
287,5,10.833886
287,6,-1.127483
287,12,-0.204459
287,19,3.434238
287,25,-6.270477
287,29,-6.541466
288,2,0.64255
288,5,10.708349
288,6,-1.238678
288,12,-0.228263
288,19,3.267224
288,24,5.216409
288,25,-6.205178
288,29,-6.393691
289,2,0.555173
289,5,10.391532
289,6,-1.255335
289,12,-0.290918
289,19,3.156512
289,25,-6.092761
289,29,-6.248345
290,2,0.554636
290,5,10.322007
290,6,-1.214199
290,12,-0.300388
290,19,3.184619
290,25,-6.07261
290,29,-6.252494
291,2,0.641747
291,5,10.37498
291,6,-1.127136
291,12,-0.226682
291,19,3.263988
291,25,-6.035656
291,29,-6.274591
292,2,0.554674
292,5,10.389072
292,6,-1.200535
292,12,-0.315082
292,19,3.244881
292,25,-6.13312
292,29,-6.334235
293,2,0.561468
293,5,10.363874
293,6,-1.162982
293,12,-0.319429
293,19,3.284256
293,25,-6.131913
293,29,-6.35855
294,2,0.552065
294,5,10.329249
294,6,-1.130391
294,12,-0.343502
294,19,3.326889
294,25,-6.147158
294,29,-6.396889
295,2,0.488369
295,5,10.130694
295,6,-1.148411
295,12,-0.391236
295,19,3.254848
295,25,-6.085351
295,29,-6.310613
296,2,0.508906
296,5,10.100981
296,6,-1.17009
296,12,-0.340768
296,19,3.185187
296,25,-6.00654
296,29,-6.211735
297,2,0.588523
297,5,9.989944
297,6,-1.090974
297,12,-0.245176
297,19,3.169803
297,25,-5.847813
297,29,-6.088946
298,2,0.473344
298,5,9.891623
298,6,-1.186012
298,12,-0.343663
298,19,3.083397
298,25,-5.887889
298,29,-6.066767
299,2,0.449684
299,5,9.864581
299,6,-1.189859
299,12,-0.369799
299,19,3.087304
299,25,-5.902843
299,29,-6.081015
300,2,0.537534
300,5,9.9161
300,6,-1.093476
300,12,-0.300141
300,19,3.179667
300,25,-5.87141
300,29,-6.115048
301,2,0.53591
301,5,9.814487
301,6,-1.05701
301,12,-0.303378
301,19,3.183818
301,25,-5.82442
301,29,-6.085183
302,2,0.406143
302,5,9.605271
302,6,-1.080114
302,12,-0.445401
302,19,3.163901
302,25,-5.864692
302,29,-6.104889
303,2,0.413093
303,5,9.529157
303,6,-1.092083
303,12,-0.412832
303,19,3.097537
303,25,-5.781581
303,29,-6.005322
304,2,0.494678
304,5,9.522986
304,6,-1.053276
304,12,-0.309874
304,19,3.074331
304,25,-5.667016
304,29,-5.908718
305,2,0.59558
305,5,9.485561
305,6,-1.022647
305,12,-0.168029
305,19,3.001842
305,25,-5.487659
305,29,-5.735201
306,2,0.484016
306,5,9.419315
306,6,-1.107605
306,12,-0.272587
306,19,2.945131
306,25,-5.555289
306,29,-5.750855
307,2,0.522128
307,5,9.352055
307,6,-1.068138
307,12,-0.224403
307,19,2.93293
307,25,-5.468981
307,29,-5.682048
308,2,0.547501
308,5,9.233812
308,6,-1.036278
308,12,-0.182161
308,19,2.893583
308,25,-5.358568
308,29,-5.579564
309,2,0.480167
309,5,9.148676
309,6,-1.08367
309,12,-0.238911
309,19,2.84105
309,25,-5.366991
309,29,-5.554948
310,2,0.484955
310,5,9.08245
310,6,-1.081512
310,12,-0.219503
310,19,2.804287
310,25,-5.307467
310,29,-5.490504
311,2,0.612104
311,5,9.032259
311,6,-0.986273
311,12,-0.073262
311,19,2.799579
311,25,-5.127816
311,29,-5.358359
312,2,0.642635
312,5,8.96814
312,6,-0.93998
312,12,-0.04102
312,19,2.807272
312,25,-5.063004
312,29,-5.317244
313,2,0.666351
313,5,9.193937
313,6,-0.978498
313,12,-0.020212
313,19,2.848129
313,25,-5.163202
313,29,-5.413776
314,2,1.351737
314,5,9.720201
314,6,-0.437177
314,12,0.606364
314,19,3.299468
314,24,4.697288
314,25,-4.845078
314,29,-5.455405
315,2,1.934902
315,5,9.865143
315,6,0.197603
315,12,1.092107
315,19,3.790054
315,25,-4.487179
315,29,-5.495234
316,2,2.21141
316,5,9.993986
316,6,0.434375
316,12,1.34991
316,19,3.955605
316,25,-4.30848
316,29,-5.466452
317,2,2.430589
317,5,10.307032
317,6,0.626421
317,12,1.51627
317,19,4.209719
317,25,-4.334151
317,29,-5.638681
318,2,2.391765
318,5,10.37424
318,6,0.616581
318,12,1.454617
318,19,4.271054
318,25,-4.443564
318,29,-5.755744
319,2,2.376505
319,5,10.428906
319,6,0.63391
319,12,1.414778
319,19,4.344455
319,25,-4.525572
319,29,-5.86039
320,2,2.139576
320,5,10.429004
320,6,0.397618
320,12,1.198207
320,19,4.21282
320,25,-4.732905
320,29,-5.931097
321,2,1.92066
321,5,10.472966
321,6,0.253841
321,12,0.948218
321,19,4.232142
321,24,4.531328
321,25,-5.02219
