Epoch,PRN,PR_Residual
201,29,4.022828
202,2,0.550903
202,5,0.805557
202,6,-2.138998
202,12,1.808674
202,24,3.662355
202,25,2.465842
202,29,4.01284
203,2,0.42994
203,5,0.962822
203,6,-2.521043
203,12,1.822139
203,19,-4.042984
203,24,4.08748
203,25,2.529458
203,29,4.3399
204,2,2.360508
204,5,1.213154
204,6,-1.405394
204,12,3.915845
204,19,-3.900911
204,24,4.744417
204,25,4.344315
204,29,5.457171
205,2,2.77748
205,5,1.541016
205,6,-1.26429
205,12,4.38803
205,19,-3.878737
205,24,5.104095
205,25,4.600058
205,29,5.628172
206,2,2.45957
206,5,1.858627
206,6,-1.652428
206,12,4.108659
206,19,-4.035181
206,24,5.378743
206,25,4.200449
206,29,5.48229
207,2,2.208367
207,5,1.456575
207,6,-1.172176
207,12,3.550205
207,19,-3.228055
207,24,4.350535
207,25,3.630531
207,29,4.561903
208,2,1.638477
208,5,-0.213035
208,6,-1.413131
208,12,3.078843
208,19,-4.039689
208,25,4.414443
208,29,5.517248
209,2,2.012722
209,5,-0.504332
209,6,-1.129733
209,12,3.490133
209,19,-4.096149
209,24,3.462439
209,25,4.996526
209,29,5.922076
210,2,1.197938
210,5,-1.500894
210,6,-1.384371
210,12,2.599481
210,19,-4.309097
210,25,4.790127
210,29,5.871951
211,2,1.922781
211,5,-0.747032
211,6,-0.921898
211,12,3.282697
211,19,-3.804666
211,24,3.014243
211,25,4.842077
211,29,5.618225
212,2,2.296251
212,5,-0.948785
212,6,-0.586907
212,12,3.654356
212,19,-3.723531
212,24,2.902996
212,25,5.288944
212,29,5.849494
213,2,2.621456
213,5,-1.888885
213,6,-0.350118
213,12,4.098557
213,19,-4.183449
213,29,6.839102
214,2,2.766343
214,5,-2.340166
214,6,0.255234
214,12,4.034665
214,19,-3.577972
214,24,1.845175
214,25,6.412478
214,29,6.423425
215,2,2.804167
215,5,-2.762635
215,6,0.42962
215,12,4.045233
215,19,-3.568212
215,24,1.519471
215,25,6.664597
215,29,6.56138
216,2,2.380229
216,5,-3.197382
216,6,0.301301
216,12,3.568384
216,19,-3.624372
216,24,1.100408
216,25,6.477775
216,29,6.452209
217,2,2.634857
217,5,-3.307738
217,6,0.650983
217,12,3.75322
217,19,-3.352632
217,24,0.872351
217,25,6.62968
217,29,6.370597
218,2,2.553702
218,5,-3.054088
218,6,0.647705
218,12,3.60998
218,19,-3.13464
218,24,0.870585
218,25,6.27347
218,29,6.007648
219,2,3.083637
219,5,-2.362532
219,6,1.629758
219,12,3.750867
219,19,-1.616959
219,24,0.355956
219,25,5.506327
219,29,4.554626
220,2,2.939095
220,5,-2.005821
220,6,2.084837
220,12,3.262921
220,19,-0.518328
220,24,-0.283585
220,25,4.468005
220,29,3.177264
221,2,2.638898
221,5,-2.203007
221,6,1.559792
221,12,3.142469
221,19,-1.214804
221,24,0.02716
221,25,4.697409
221,29,3.769382
222,2,2.784671
222,5,-2.185004
222,6,1.872793
222,12,3.178368
222,19,-0.825561
222,24,-0.226627
223,2,3.730665
223,5,-1.326731
223,6,2.45922
223,12,4.095428
223,19,-0.267717
223,24,0.272329
223,25,4.792752
223,29,3.263537
224,2,4.879861
224,5,-0.350933
224,6,3.488797
224,12,5.049063
224,19,0.897747
224,24,0.43916
224,29,2.535991
225,2,4.989225
225,5,-0.075054
225,6,3.311213
225,12,5.264634
225,19,0.656662
225,24,0.875271
225,25,4.886243
225,29,2.789976
226,2,5.98443
226,5,1.64731
226,6,4.154375
226,12,6.01393
226,19,2.090857
226,24,1.363775
226,25,4.134383
226,29,1.453179
227,2,8.123395
227,5,4.933646
227,6,5.873359
227,12,7.723762
227,19,4.780021
227,24,2.404871
227,25,2.984377
227,29,-0.879527
228,2,9.268191
228,5,6.619614
228,6,7.349554
228,12,8.352176
228,19,7.099996
228,24,2.205413
228,25,1.845152
228,29,-3.046897
229,2,8.355795
229,5,8.63603
229,6,7.115582
229,12,6.959516
229,19,8.750337
229,24,2.197407
229,25,-1.207728
229,29,-6.02483
230,2,10.204276
230,5,10.918827
230,6,8.863674
230,12,8.364689
230,19,11.189518
230,24,2.572531
230,25,-1.985386
230,29,-8.00141
231,2,10.491048
231,5,8.796996
231,6,8.004411
231,12,9.473269
231,19,8.266162
231,24,3.323704
231,25,1.278312
231,29,-4.066973
232,2,9.724586
232,5,7.469146
232,6,7.357083
232,12,8.894863
232,19,7.163724
232,24,2.941756
232,25,1.857467
232,29,-3.038996
233,2,8.406635
233,5,6.430112
233,6,6.441822
233,12,7.649673
233,19,6.313209
233,24,2.425315
233,25,1.544256
233,29,-2.747161
234,2,7.712274
234,5,5.306181
234,6,5.413123
234,12,7.351607
234,19,4.626283
234,24,2.686981
234,25,2.467465
234,29,-1.104186
235,2,7.381878
235,5,4.686149
235,6,4.834181
235,12,7.267491
235,19,3.626033
235,24,2.901088
235,25,3.077365
235,29,-0.08669
236,2,6.612296
236,5,4.270302
236,6,3.688912
236,12,6.843932
236,19,2.226286
236,24,3.464711
236,25,3.373872
236,29,0.99291
237,2,6.979892
237,5,5.096394
237,6,3.252286
237,12,7.499762
237,19,1.625336
237,24,4.689682
237,29,1.652969
238,2,7.897131
238,5,5.578328
238,6,3.404908
238,12,8.654326
238,19,1.274949
238,24,5.605515
238,29,2.527032
239,2,5.740072
239,5,3.621939
239,6,2.720589
239,12,6.209472
239,19,1.084606
239,24,3.610621
239,29,1.793133
240,2,5.846447
240,5,3.498224
240,6,2.5432
240,12,6.468446
240,19,0.616761
240,24,3.914567
240,29,2.402642
241,2,6.664779
241,5,3.605836
241,6,2.698944
241,12,7.524827
241,19,0.150499
241,24,4.601386
241,29,3.43923
242,2,7.758081
242,5,4.626875
242,6,2.887382
242,12,8.846851
242,19,0.001355
242,24,5.827337
242,25,5.834221
242,29,4.065948
243,2,8.319306
243,5,4.376957
243,6,3.104784
243,12,9.549425
243,19,-0.321943
243,24,6.047311
243,25,6.763607
243,29,4.873921
244,2,7.677933
244,5,3.831801
244,6,2.833782
244,12,8.854291
244,19,-0.469581
244,24,5.553894
244,29,4.742409
245,2,7.193739
245,5,3.45178
245,6,2.693832
245,12,8.291429
245,19,-0.455664
245,24,5.106284
245,25,6.134768
245,29,4.500241
246,2,6.756616
246,5,3.089323
246,6,2.621928
246,12,7.756306
246,19,-0.364032
246,24,4.624349
246,25,5.800241
246,29,4.202747
247,2,7.319515
247,5,3.470702
247,6,3.125889
247,12,8.236474
247,19,0.150703
247,24,4.672346
247,25,5.872671
247,29,3.935793
248,2,6.513299
248,5,2.311114
248,6,3.147083
248,12,7.221657
248,19,0.291044
248,24,3.424448
248,29,3.558273
249,2,6.500926
249,5,2.309607
249,6,2.870485
249,12,7.352539
249,19,-0.156768
249,24,3.773078
249,29,4.02841
250,2,6.881771
250,5,2.415407
250,6,3.041257
250,12,7.785476
250,19,-0.178825
250,24,3.979394
250,29,4.286923
251,2,7.197541
251,5,2.407913
251,6,3.234279
251,12,8.127627
251,19,-0.166909
251,24,4.051581
251,29,4.496415
252,2,7.392515
252,5,2.627246
252,6,3.445781
252,12,8.264625
252,19,0.122931
252,24,4.046421
252,29,4.260147
253,2,7.737998
253,5,2.969143
253,6,3.651906
253,12,8.602675
253,19,0.32997
253,24,4.245214
253,25,6.463509
253,29,4.181917
254,2,7.769213
254,5,3.023207
254,6,3.740462
254,12,8.593549
254,19,0.477905
254,24,4.176996
254,29,4.030626
255,2,8.116301
255,5,3.526876
255,6,3.891526
255,12,8.945571
255,19,0.685697
255,24,4.502067
255,29,3.906466
256,2,8.085613
256,5,3.454508
256,6,3.879781
256,12,8.917133
256,19,0.653753
256,24,4.460062
256,25,6.381063
256,29,3.940366
257,2,7.679088
257,5,3.004568
257,6,3.543023
257,12,8.575583
257,19,0.225976
257,24,4.330611
257,29,4.24325
258,2,7.58169
258,5,2.919127
258,6,3.393397
258,12,8.528464
258,19,0.021986
258,24,4.396013
258,29,4.417996
259,2,7.607372
259,5,2.640462
259,6,3.472947
259,12,8.552989
259,19,-0.032236
259,24,4.225962
259,25,6.731464
259,29,4.573883
260,2,7.269296
260,5,2.000927
260,6,3.298047
260,12,8.241498
260,19,-0.367313
260,24,3.893842
260,25,6.913769
260,29,4.879519
261,2,7.099922
261,5,1.642777
261,6,3.186751
261,12,8.102228
261,19,-0.59643
261,24,3.745353
261,25,7.063835
261,29,5.108877
262,2,6.629817
262,5,1.160882
262,6,2.95198
262,12,7.619387
262,19,-0.812597
262,24,3.405599
262,25,6.949814
262,29,5.150393
263,2,6.35493
263,5,0.977012
263,6,2.756733
263,12,7.357358
263,19,-0.978536
263,24,3.314214
263,25,6.859109
263,29,5.188876
264,2,6.086942
264,5,0.860062
264,6,2.510434
264,12,7.125086
264,19,-1.197005
264,24,3.318924
264,25,6.775431
264,29,5.269034
265,2,6.134888
265,5,0.742356
265,6,2.418144
265,12,7.254843
265,19,-1.464589
265,24,3.450013
265,25,7.058001
265,29,5.621733
266,2,6.508736
266,5,0.958325
266,6,2.698048
266,12,7.607291
266,19,-1.235433
266,24,3.539829
266,25,7.198363
266,29,5.575921
267,2,6.355137
267,5,0.831589
267,6,2.636654
267,12,7.437818
267,19,-1.26308
267,24,3.417603
267,25,7.118268
267,29,5.534854
268,2,6.222551
268,5,0.768139
268,6,2.539393
268,12,7.310283
268,19,-1.333752
268,24,3.384986
268,25,7.055986
268,29,5.536219
269,2,6.610794
269,5,0.475451
269,6,2.870899
269,12,7.710186
269,19,-1.32772
269,24,3.256099
269,25,7.61164
269,29,5.883846
270,2,6.287951
270,5,-0.358889
270,6,2.905176
270,12,7.327142
270,19,-1.444077
270,24,2.601877
270,25,7.765994
270,29,6.021533
271,2,5.835815
271,5,-0.745373
271,6,2.648846
271,12,6.869753
271,19,-1.658246
271,24,2.340874
271,25,7.619933
271,29,6.045566
272,2,5.745928
272,5,-0.666873
272,6,2.50487
272,12,6.811816
272,19,-1.765268
272,24,2.460291
272,25,7.55419
272,29,6.074766
273,2,5.738169
273,5,-0.437295
273,6,2.38366
273,12,6.841124
273,19,-1.82597
273,24,2.684407
273,25,7.469634
273,29,6.068642
274,2,5.813371
274,5,-0.250997
274,6,2.443526
274,12,6.894618
274,19,-1.691404
274,24,2.742856
274,25,7.369534
274,29,5.924356
275,2,4.389343
275,5,-1.041909
275,6,1.863202
275,12,5.286566
275,19,-1.741566
275,24,1.767391
275,25,6.291811
275,29,5.21174
276,2,3.775559
276,5,-1.39493
276,6,1.478218
276,12,4.666935
276,19,-1.99396
276,24,1.519409
276,25,5.981389
276,29,5.154127
277,2,3.876228
277,5,-1.476536
277,6,1.439412
277,12,4.837725
277,19,-2.202893
277,24,1.646677
277,25,6.263275
277,29,5.470292
278,2,3.949713
278,5,-1.467934
278,6,1.215567
278,12,5.0602
278,19,-2.640076
278,24,2.01796
278,25,6.617574
278,29,5.985272
279,2,3.980543
279,5,-1.80417
279,6,1.264746
279,12,5.112278
279,19,-2.783725
279,24,1.873991
279,25,6.911494
279,29,6.255656
280,2,4.296282
280,5,-1.83323
280,6,1.300989
280,12,5.539727
280,19,-3.044931
280,24,2.142409
280,25,7.42843
280,29,6.762336
281,2,4.131736
281,5,-2.208601
281,6,0.888698
281,12,5.569068
281,19,-3.788247
281,24,2.388498
281,25,7.91992
281,29,7.547306
282,2,4.197591
282,5,-2.577006
282,6,0.915489
282,12,5.685521
282,19,-4.021582
282,24,2.299272
282,25,8.324411
282,29,7.94674
283,2,4.28135
283,5,-2.496725
283,6,0.949635
283,12,5.776009
283,19,-3.99945
283,24,2.365734
283,25,8.358654
283,29,7.958427
284,2,4.305015
284,5,-2.310766
284,6,1.082723
284,12,5.717614
284,19,-3.694033
284,24,2.274878
284,29,7.59607
285,2,4.368795
285,5,-2.328978
285,6,1.055774
285,12,5.823243
285,19,-3.811134
285,24,2.36851
285,25,8.246251
285,29,7.770392
286,2,4.653447
286,5,-2.374236
286,6,1.256376
286,12,6.119965
286,19,-3.77952
286,24,2.38308
286,25,8.550344
286,29,7.947665
287,2,4.260255
287,5,-2.750501
287,6,1.157747
287,12,5.658258
287,19,-3.783325
287,24,1.980983
287,25,8.324274
287,29,7.784597
288,2,3.982191
288,5,-2.596158
288,6,0.956573
288,12,5.358642
288,19,-3.759652
288,24,2.006514
288,25,7.936941
288,29,7.521555
289,2,3.66063
289,5,-2.604711
289,6,0.81255
289,12,4.983969
289,19,-3.693971
289,24,1.858927
289,25,7.557967
289,29,7.229711
290,2,3.236787
290,6,0.52132
290,12,4.564106
290,19,-3.882746
290,24,1.737362
290,25,7.32778
290,29,7.191215
291,2,2.550849
291,5,-2.284887
291,6,-0.149396
291,12,3.90653
291,19,-4.033987
291,25,6.439744
291,29,6.727822
292,2,2.363615
292,5,-1.491819
292,6,-0.507119
292,12,3.753888
292,19,-3.985612
292,25,5.81401
292,29,6.320391
293,2,3.030318
293,5,-0.387771
293,6,-0.075713
293,12,4.345924
293,19,-3.27107
293,25,5.510692
294,2,1.231574
294,5,-1.640948
294,6,-1.356161
294,12,2.633473
294,19,-4.389197
294,25,4.947425
294,29,6.003929
295,2,0.621584
295,5,-3.540529
295,6,-1.249677
295,12,1.911519
295,19,-4.730206
295,25,5.466824
295,29,6.481215
296,2,1.522415
296,5,-2.773944
296,6,-0.523346
296,12,2.70855
296,19,-3.948759
296,24,1.340734
296,25,5.537222
297,2,1.160819
297,5,-3.373073
297,6,-0.631834
297,12,2.318664
297,19,-4.12904
297,24,0.912332
297,25,5.567744
298,2,1.385483
298,5,-3.431287
298,6,-0.313272
298,12,2.468142
298,19,-3.851801
298,24,0.706133
298,25,5.656257
298,29,6.044956
299,2,1.002117
299,5,-3.575392
299,6,-0.697559
299,12,2.150033
299,19,-4.203437
299,24,0.766666
299,25,5.547018
299,29,6.193216
300,2,0.152522
300,5,-4.710813
300,6,-1.223522
300,12,1.352546
300,19,-4.917623
300,24,0.206544
300,25,5.669397
300,29,6.683919
301,2,-0.024691
301,5,-4.838206
301,6,-1.750053
301,12,1.399631
301,24,0.671218
301,25,6.043553
301,29,7.423753
302,2,0.442847
302,5,-4.190236
302,6,-1.804395
302,12,2.020986
302,24,1.435998
302,25,6.322326
302,29,7.740197
303,2,1.144821
303,5,-3.164254
303,6,-1.171564
303,12,2.563132
303,24,1.666308
303,25,5.933169
303,29,6.905157
304,2,1.076361
304,5,-3.294671
304,6,-0.664291
304,12,2.205028
304,24,0.887685
304,25,5.390324
304,29,6.00877
305,2,1.175161
305,5,-2.989478
305,6,-0.420163
305,12,2.180893
305,24,0.769412
305,25,5.029875
305,29,5.47198
306,2,0.72788
306,5,-3.403612
306,6,-0.794806
306,12,1.794734
306,19,-4.002439
306,24,0.663124
306,25,5.03779
306,29,5.736797
307,2,1.438517
307,5,-2.27848
307,6,-0.622061
307,12,2.588807
307,24,1.537389
307,25,5.068692
307,29,5.640152
308,2,2.133974
308,5,-1.656929
308,6,-0.269929
308,12,3.315002
308,19,-3.470935
308,24,1.994517
308,25,5.321691
308,29,5.65581
309,2,3.502768
309,5,-0.875373
309,6,0.439987
309,12,4.779728
309,19,-3.15902
309,24,2.726462
309,25,6.186871
309,29,6.056396
310,2,3.352951
310,5,-1.263669
310,6,0.510111
310,12,4.569142
310,19,-3.124981
310,24,2.351285
310,25,6.198343
310,29,6.025348
311,2,4.088962
311,5,-0.678555
311,6,0.928859
311,12,5.320375
311,19,-2.799923
311,24,2.749913
311,25,6.481047
311,29,6.026545
312,2,3.252947
312,5,-0.975514
312,6,0.674191
312,12,4.310491
312,19,-2.589098
312,24,2.126985
312,25,5.604662
312,29,5.302868
313,2,1.881616
313,5,-2.002272
313,6,0.408193
313,12,2.624893
313,19,-2.306409
313,24,0.72929
313,25,4.473986
313,29,4.335435
314,2,1.488568
314,5,-2.452766
314,6,0.501072
314,12,2.06504
314,19,-2.03647
314,24,0.05516
314,25,4.105015
314,29,3.900742
315,2,1.557918
315,5,-2.437308
315,6,0.306637
315,12,2.265971
315,24,0.384892
315,29,4.349897
316,2,2.206807
316,5,-1.852875
316,6,0.923184
316,12,2.787581
316,19,-1.680329
316,24,0.435123
316,25,4.341526
316,29,3.852283
317,2,2.24889
317,5,-1.889464
